order_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
81821,9/28/2019,28-Sep-19,0,0,3,9.9,PR14,,PR03,,NA
81822,9/28/2019,28-Sep-19,0,0,4,7.5,PR14,,PR03,,NA
81823,9/28/2019,28-Sep-19,0,0,4,99.9,PR14,,PR03,,NA
81824,9/28/2019,28-Sep-19,0,0,5,17.9,PR14,,PR03,,NA
81825,9/28/2019,28-Sep-19,0,0,3,179.9,PR14,,PR03,,NA
81826,9/28/2019,28-Sep-19,0,0,2,7,PR14,,PR03,,NA
81827,9/28/2019,28-Sep-19,1,8.29,16,8.95,PR14,,PR03,,NA
81828,9/28/2019,28-Sep-19,0,0,4,32.9,PR10,verylow,PR03,,NA
81829,9/28/2019,28-Sep-19,0,0,3,99.9,PR14,,PR03,,NA
81830,9/28/2019,28-Sep-19,0,0,10,4.95,PR14,,PR03,,NA
81831,9/28/2019,28-Sep-19,2,1.76,22,0.95,PR14,,PR03,,NA
81832,9/28/2019,28-Sep-19,0,0,5,15.5,PR14,,PR03,,NA
81833,9/28/2019,28-Sep-19,0,0,19,1,PR14,,PR03,,NA
81834,9/28/2019,28-Sep-19,0,0,6,12.95,PR14,,PR03,,NA
81835,9/28/2019,28-Sep-19,0,0,14,14.9,PR06,high,PR03,,NA
81836,9/28/2019,28-Sep-19,0,0,6,3.25,PR14,,PR03,,NA
81837,9/28/2019,28-Sep-19,0,0,8,4.95,PR14,,PR03,,NA
81838,9/28/2019,28-Sep-19,1,6.94,10,7.5,PR14,,PR03,,NA
81839,9/28/2019,28-Sep-19,1,5.85,21,6.9,PR14,,PR03,,NA
81840,9/28/2019,28-Sep-19,0,0,13,37.95,PR05,high,PR03,,NA
81841,9/28/2019,28-Sep-19,0,0,16,57.9,PR14,,PR03,,NA
81842,9/28/2019,28-Sep-19,0,0,7,14.15,PR14,,PR01,veryhigh,50
81843,9/28/2019,28-Sep-19,1,0.93,38,0.65,PR14,,PR03,,NA
81844,9/28/2019,28-Sep-19,1,11.67,3,22.95,PR05,high,PR03,,NA
81845,9/28/2019,28-Sep-19,0,0,5,124.9,PR14,,PR03,,NA
81846,9/28/2019,28-Sep-19,1,32.87,2,35.5,PR14,,PR03,,NA
81847,9/28/2019,28-Sep-19,0,0,2,16.9,PR14,,PR03,,NA
81848,9/28/2019,28-Sep-19,0,0,4,7.75,PR14,,PR03,,NA
81849,9/28/2019,28-Sep-19,0,0,66,29.95,PR14,,PR03,,NA
81850,9/28/2019,28-Sep-19,0,0,6,15.5,PR14,,PR03,,NA
81851,9/28/2019,28-Sep-19,0,0,1,13.9,PR05,low,PR03,,NA
81852,9/28/2019,28-Sep-19,0,0,2,12.5,PR14,,PR03,,NA
81853,9/28/2019,28-Sep-19,3,16.53,24,6.95,PR10,verylow,PR03,,NA
81854,9/28/2019,28-Sep-19,4,6.48,22,1.75,PR14,,PR03,,NA
81855,9/28/2019,28-Sep-19,0,0,1,13.95,PR14,,PR03,,NA
81856,9/28/2019,28-Sep-19,0,0,23,1.75,PR14,,PR03,,NA
81857,9/29/2019,29-Sep-19,0,0,5,8.9,PR14,,PR03,,NA
81858,9/29/2019,29-Sep-19,0,0,4,14.9,PR06,high,PR03,,NA
81859,9/29/2019,29-Sep-19,0,0,9,31.9,PR05,verylow,PR03,,NA
81860,9/29/2019,29-Sep-19,0,0,11,9.75,PR14,,PR03,,NA
81861,9/29/2019,29-Sep-19,0,0,29,4.75,PR14,,PR03,,NA
81862,9/29/2019,29-Sep-19,0,0,6,17.9,PR14,,PR03,,NA
81863,9/29/2019,29-Sep-19,0,0,6,4.5,PR14,,PR03,,NA
81864,9/29/2019,29-Sep-19,0,0,10,1.5,PR14,,PR03,,NA
81865,9/29/2019,29-Sep-19,0,0,4,8.95,PR14,,PR03,,NA
81866,9/29/2019,29-Sep-19,1,14.12,42,15.25,PR14,,PR03,,NA
81867,9/29/2019,29-Sep-19,0,0,1,8.5,PR14,,PR03,,NA
81868,9/29/2019,29-Sep-19,0,0,9,22.9,PR14,,PR03,,NA
81869,9/29/2019,29-Sep-19,0,0,1,14,PR14,,PR03,,NA
81870,9/29/2019,29-Sep-19,0,0,3,7.9,PR05,low,PR03,,NA
81871,9/29/2019,29-Sep-19,0,0,5,5.95,PR14,,PR03,,NA
81872,9/29/2019,29-Sep-19,0,0,15,3,PR14,,PR03,,NA
81873,9/29/2019,29-Sep-19,0,0,8,49.95,PR14,,PR03,,NA
81874,9/29/2019,29-Sep-19,2,6.48,4,2.95,PR14,,PR03,,NA
81875,9/29/2019,29-Sep-19,0,0,4,37.25,PR05,low,PR03,,NA
81876,9/29/2019,29-Sep-19,0,0,11,19.75,PR14,,PR01,veryhigh,50
81877,9/29/2019,29-Sep-19,0,0,19,12.9,PR14,,PR03,,NA
81878,9/29/2019,29-Sep-19,0,0,25,1.75,PR14,,PR03,,NA
81879,9/29/2019,29-Sep-19,0,0,54,2.45,PR14,,PR03,,NA
81880,9/29/2019,29-Sep-19,0,0,2,69.9,PR14,,PR03,,NA
81881,9/29/2019,29-Sep-19,0,0,2,69.9,PR14,,PR03,,NA
81882,9/29/2019,29-Sep-19,2,9.72,31,5.25,PR14,,PR03,,NA
81883,9/29/2019,29-Sep-19,0,0,8,4.95,PR14,,PR03,,NA
81884,9/29/2019,29-Sep-19,0,0,7,10.95,PR14,,PR03,,NA
81885,9/29/2019,29-Sep-19,0,0,7,59.9,PR14,,PR03,,NA
81886,9/29/2019,29-Sep-19,0,0,23,5.75,PR14,,PR03,,NA
81887,9/29/2019,29-Sep-19,0,0,1,12.9,PR14,,PR03,,NA
81888,9/29/2019,29-Sep-19,0,0,3,119.9,PR14,,PR03,,NA
81889,9/29/2019,29-Sep-19,0,0,8,14.9,PR14,,PR03,,NA
81890,9/29/2019,29-Sep-19,0,0,8,2,PR14,,PR03,,NA
81891,9/29/2019,29-Sep-19,0,0,2,23.9,PR14,,PR03,,NA
81892,9/29/2019,29-Sep-19,0,0,45,0.75,PR14,,PR03,,NA
81893,9/29/2019,29-Sep-19,0,0,6,17.9,PR14,,PR03,,NA
81894,9/29/2019,29-Sep-19,0,0,21,4.95,PR14,,PR03,,NA
81895,9/29/2019,29-Sep-19,0,0,2,14.9,PR14,,PR03,,NA
81896,9/29/2019,29-Sep-19,0,0,22,1.75,PR14,,PR03,,NA
81897,9/29/2019,29-Sep-19,0,0,22,4.75,PR14,,PR03,,NA
81898,9/29/2019,29-Sep-19,1,1,1,1,PR14,,PR03,,NA
81899,9/29/2019,29-Sep-19,0,0,4,32.9,PR10,verylow,PR03,,NA
81900,9/29/2019,29-Sep-19,0,0,10,43.5,PR14,,PR03,,NA
81901,9/29/2019,29-Sep-19,0,0,2,99.9,PR14,,PR03,,NA
81902,9/29/2019,29-Sep-19,1,10.93,20,12.9,PR14,,PR03,,NA
81903,9/29/2019,29-Sep-19,0,0,22,36.9,PR14,,PR03,,NA
81904,9/29/2019,29-Sep-19,0,0,14,14.5,PR05,moderate,PR03,,NA
81905,9/29/2019,29-Sep-19,0,0,18,2.45,PR14,,PR03,,NA
81906,9/29/2019,29-Sep-19,1,6.94,4,3.5,PR14,,PR03,,NA
81907,9/29/2019,29-Sep-19,0,0,6,3,PR05,veryhigh,PR03,,NA
81908,9/29/2019,29-Sep-19,0,0,3,15.25,PR14,,PR03,,NA
81909,9/29/2019,29-Sep-19,1,13.1,26,14.15,PR14,,PR01,veryhigh,50
81910,9/29/2019,29-Sep-19,0,0,6,3.95,PR07,verylow,PR03,,NA
81911,9/29/2019,29-Sep-19,0,0,3,10.95,PR14,,PR03,,NA
81912,9/29/2019,29-Sep-19,0,0,2,8.5,PR14,,PR03,,NA
81913,9/29/2019,29-Sep-19,0,0,1,6.95,PR14,,PR03,,NA
81914,9/29/2019,29-Sep-19,0,0,9,69.9,PR14,,PR03,,NA
81915,9/29/2019,29-Sep-19,0,0,7,6.95,PR14,,PR03,,NA
81916,9/29/2019,29-Sep-19,2,16.78,11,14.9,PR06,high,PR03,,NA
81917,9/29/2019,29-Sep-19,0,0,2,9.9,PR14,,PR03,,NA
81918,9/29/2019,29-Sep-19,0,0,27,4.25,PR14,,PR03,,NA
81919,9/29/2019,29-Sep-19,0,0,3,9.95,PR06,high,PR03,,NA
81920,9/29/2019,29-Sep-19,0,0,4,12.9,PR05,low,PR03,,NA
81921,9/29/2019,29-Sep-19,0,0,1,99.9,PR14,,PR03,,NA
81922,9/29/2019,29-Sep-19,0,0,6,13.95,PR14,,PR03,,NA
81923,9/29/2019,29-Sep-19,0,0,5,8.9,PR14,,PR03,,NA
81924,9/29/2019,29-Sep-19,0,0,94,6.95,PR10,verylow,PR03,,NA
81925,9/29/2019,29-Sep-19,1,0.93,74,0.75,PR14,,PR03,,NA
81926,9/29/2019,29-Sep-19,6,23.61,31,4.25,PR12,verylow,PR03,,NA
81927,9/29/2019,29-Sep-19,0,0,6,9.95,PR14,,PR03,,NA
81928,9/29/2019,29-Sep-19,0,0,7,11.75,PR14,,PR03,,NA
81929,9/29/2019,29-Sep-19,0,0,3,15,PR14,,PR03,,NA
81930,9/29/2019,29-Sep-19,0,0,1,3,PR05,veryhigh,PR03,,NA
81931,9/29/2019,29-Sep-19,0,0,3,83.9,PR14,,PR03,,NA
81932,9/29/2019,29-Sep-19,0,0,5,54.9,PR14,,PR03,,NA
81933,9/29/2019,29-Sep-19,0,0,5,124.9,PR14,,PR03,,NA
81934,9/29/2019,29-Sep-19,0,0,7,14.9,PR14,,PR03,,NA
81935,9/30/2019,30-Sep-19,0,0,36,31.9,PR05,low,PR03,,NA
81936,9/30/2019,30-Sep-19,3,13.19,145,4.75,PR14,,PR03,,NA
81937,9/30/2019,30-Sep-19,0,0,1,14.5,PR14,,PR03,,NA
81938,9/30/2019,30-Sep-19,0,0,8,9.9,PR14,,PR03,,NA
81939,9/30/2019,30-Sep-19,0,0,22,4.9,PR14,,PR03,,NA
81940,9/30/2019,30-Sep-19,0,0,23,12.9,PR14,,PR03,,NA
81941,9/30/2019,30-Sep-19,1,1.62,6,1.75,PR14,,PR03,,NA
81942,9/30/2019,30-Sep-19,0,0,10,14.9,PR06,high,PR03,,NA
81943,9/30/2019,30-Sep-19,0,0,16,35.5,PR14,,PR03,,NA
81944,9/30/2019,30-Sep-19,0,0,8,37.5,PR10,low,PR01,high,40
81945,9/30/2019,30-Sep-19,0,0,16,4.9,PR14,,PR03,,NA
81946,9/30/2019,30-Sep-19,0,0,5,1.45,PR14,,PR03,,NA
81947,9/30/2019,30-Sep-19,0,0,3,32.9,PR10,verylow,PR03,,NA
81948,9/30/2019,30-Sep-19,0,0,8,21.95,PR14,,PR03,,NA
81949,9/30/2019,30-Sep-19,1,7.43,0,7.5,PR14,,PR03,,NA
81950,9/30/2019,30-Sep-19,0,0,12,4,PR14,,PR03,,NA
81951,9/30/2019,30-Sep-19,0,0,7,27.9,PR05,high,PR03,,NA
81952,9/30/2019,30-Sep-19,1,1.85,35,1.75,PR14,,PR03,,NA
81953,9/30/2019,30-Sep-19,0,0,2,14.95,PR14,,PR03,,NA
81954,9/30/2019,30-Sep-19,3,4.5,2,1.5,PR14,,PR03,,NA
81955,9/30/2019,30-Sep-19,0,0,18,2.95,PR14,,PR03,,NA
81956,9/30/2019,30-Sep-19,1,0.93,26,0.75,PR14,,PR03,,NA
81957,9/30/2019,30-Sep-19,0,0,2,24.25,PR14,,PR03,,NA
81958,9/30/2019,30-Sep-19,0,0,23,1,PR14,,PR03,,NA
81959,9/30/2019,30-Sep-19,0,0,6,21.9,PR14,,PR03,,NA
81960,9/30/2019,30-Sep-19,0,0,7,7,PR12,verylow,PR03,,NA
81961,9/30/2019,30-Sep-19,0,0,4,119.9,PR14,,PR03,,NA
81962,9/30/2019,30-Sep-19,0,0,8,7.5,PR14,,PR03,,NA
81963,9/30/2019,30-Sep-19,0,0,1,14.9,PR06,high,PR03,,NA
81964,9/30/2019,30-Sep-19,0,0,13,6.95,PR14,,PR03,,NA
81965,9/30/2019,30-Sep-19,0,0,5,41.5,PR14,,PR03,,NA
81966,9/30/2019,30-Sep-19,0,0,4,69.9,PR14,,PR03,,NA
81967,9/30/2019,30-Sep-19,0,0,3,59.95,PR14,,PR03,,NA
81968,9/30/2019,30-Sep-19,0,0,29,10.9,PR14,,PR03,,NA
81969,9/30/2019,30-Sep-19,0,0,17,2.95,PR14,,PR03,,NA
81970,9/30/2019,30-Sep-19,0,0,10,12.9,PR14,,PR03,,NA
81971,9/30/2019,30-Sep-19,0,0,25,13.25,PR14,,PR03,,NA
81972,9/30/2019,30-Sep-19,1,8.39,5,14.9,PR06,high,PR03,,NA
81973,9/30/2019,30-Sep-19,0,0,14,4.95,PR14,,PR03,,NA
81974,9/30/2019,30-Sep-19,0,0,5,12.9,PR05,low,PR03,,NA
81975,9/30/2019,30-Sep-19,0,0,9,18,PR14,,PR03,,NA
81976,9/30/2019,30-Sep-19,0,0,12,4.25,PR14,,PR03,,NA
81977,9/30/2019,30-Sep-19,0,0,2,12.9,PR14,,PR03,,NA
81978,9/30/2019,30-Sep-19,0,0,2,22.5,PR14,,PR03,,NA
81979,9/30/2019,30-Sep-19,0,0,6,44.95,PR14,,PR03,,NA
81980,9/30/2019,30-Sep-19,0,0,30,2.95,PR14,,PR03,,NA
81981,9/30/2019,30-Sep-19,1,13.1,21,14.15,PR14,,PR03,,NA
81982,9/30/2019,30-Sep-19,0,0,10,21.9,PR14,,PR03,,NA
81983,9/30/2019,30-Sep-19,0,0,4,7.5,PR14,,PR03,,NA
81984,9/30/2019,30-Sep-19,0,0,12,11.9,PR05,low,PR03,,NA
81985,9/30/2019,30-Sep-19,0,0,1,19,PR14,,PR03,,NA
81986,9/30/2019,30-Sep-19,0,0,4,18,PR14,,PR03,,NA
81987,9/30/2019,30-Sep-19,2,11.69,22,6.9,PR14,,PR03,,NA
81988,9/30/2019,30-Sep-19,1,18.56,12,21.9,PR14,,PR03,,NA
81989,9/30/2019,30-Sep-19,0,0,8,69.9,PR05,moderate,PR03,,NA
81990,9/30/2019,30-Sep-19,0,0,64,1.95,PR05,low,PR03,,NA
81991,9/30/2019,30-Sep-19,0,0,27,2.95,PR14,,PR03,,NA
81992,9/30/2019,30-Sep-19,2,2,3,1,PR14,,PR03,,NA
81993,9/30/2019,30-Sep-19,0,0,1,29,PR14,,PR03,,NA
81994,9/30/2019,30-Sep-19,0,0,4,4.5,PR14,,PR03,,NA
81995,9/30/2019,30-Sep-19,0,0,12,49.9,PR14,,PR03,,NA
81996,9/30/2019,30-Sep-19,0,0,4,35.5,PR14,,PR03,,NA
81997,9/30/2019,30-Sep-19,0,0,26,0.75,PR14,,PR03,,NA
81998,9/30/2019,30-Sep-19,1,7.41,36,12,PR09,low,PR03,,NA
81999,9/30/2019,30-Sep-19,0,0,10,10.9,PR14,,PR03,,NA
82000,9/30/2019,30-Sep-19,0,0,6,15.5,PR14,,PR03,,NA
82001,9/30/2019,30-Sep-19,0,0,9,22.9,PR14,,PR03,,NA
82002,9/30/2019,30-Sep-19,0,0,1,299.9,PR14,,PR03,,NA
82003,9/30/2019,30-Sep-19,0,0,5,19.9,PR14,,PR03,,NA
82004,9/30/2019,30-Sep-19,0,0,11,4,PR14,,PR03,,NA
82005,9/30/2019,30-Sep-19,0,0,9,9.25,PR14,,PR03,,NA
82006,9/30/2019,30-Sep-19,1,32.87,25,35.5,PR14,,PR03,,NA
82007,10/1/2019,1-Oct-19,0,0,1,69.9,PR14,,PR03,,NA
82008,10/1/2019,1-Oct-19,0,0,1,22.95,PR14,,PR03,,NA
82009,10/1/2019,1-Oct-19,1,22.13,3,23.9,PR14,,PR03,,NA
82010,10/1/2019,1-Oct-19,0,0,8,0.65,PR14,,PR03,,NA
82011,10/1/2019,1-Oct-19,0,0,7,7.5,PR14,,PR03,,NA
82012,10/1/2019,1-Oct-19,1,84.66,3,99.9,PR14,,PR03,,NA
82013,10/1/2019,1-Oct-19,0,0,13,29.9,PR14,,PR03,,NA
82014,10/1/2019,1-Oct-19,0,0,11,16.9,PR14,,PR03,,NA
82015,10/1/2019,1-Oct-19,1,21.99,5,23.75,PR14,,PR03,,NA
82016,10/1/2019,1-Oct-19,0,0,103,4.9,PR14,,PR03,,NA
82017,10/1/2019,1-Oct-19,0,0,6,59.9,PR05,moderate,PR03,,NA
82018,10/1/2019,1-Oct-19,0,0,11,6.75,PR10,verylow,PR03,,NA
82019,10/1/2019,1-Oct-19,0,0,6,4,PR14,,PR03,,NA
82020,10/1/2019,1-Oct-19,0,0,13,34.9,PR14,,PR03,,NA
82021,10/1/2019,1-Oct-19,0,0,7,1.45,PR14,,PR03,,NA
82022,10/1/2019,1-Oct-19,0,0,1,37.25,PR14,,PR03,,NA
82023,10/1/2019,1-Oct-19,0,0,39,1.75,PR14,,PR03,,NA
82024,10/1/2019,1-Oct-19,0,0,1,7.5,PR14,,PR03,,NA
82025,10/1/2019,1-Oct-19,0,0,8,24.9,PR14,,PR03,,NA
82026,10/1/2019,1-Oct-19,0,0,3,57,PR14,,PR03,,NA
82027,10/1/2019,1-Oct-19,1,46.53,4,54.9,PR14,,PR03,,NA
82028,10/1/2019,1-Oct-19,0,0,1,2.1,PR14,,PR03,,NA
82029,10/1/2019,1-Oct-19,0,0,6,14.9,PR14,,PR03,,NA
82030,10/1/2019,1-Oct-19,0,0,4,7.5,PR14,,PR03,,NA
82031,10/1/2019,1-Oct-19,0,0,5,18.95,PR14,,PR03,,NA
82032,10/1/2019,1-Oct-19,0,0,6,22.9,PR14,,PR03,,NA
82033,10/1/2019,1-Oct-19,0,0,19,1.15,PR14,,PR03,,NA
82034,10/1/2019,1-Oct-19,0,0,8,4.95,PR14,,PR03,,NA
82035,10/1/2019,1-Oct-19,0,0,8,23.75,PR14,,PR03,,NA
82036,10/1/2019,1-Oct-19,0,0,17,16.9,PR05,moderate,PR03,,NA
82037,10/1/2019,1-Oct-19,0,0,26,14.15,PR14,,PR03,,NA
82038,10/1/2019,1-Oct-19,0,0,9,14.95,PR14,,PR03,,NA
82039,10/1/2019,1-Oct-19,0,0,14,3.95,PR14,,PR03,,NA
82040,10/1/2019,1-Oct-19,0,0,2,114.9,PR14,,PR03,,NA
82041,10/1/2019,1-Oct-19,1,15.17,4,17.9,PR14,,PR03,,NA
82042,10/1/2019,1-Oct-19,5,48.52,0,22.9,PR05,veryhigh,PR03,,NA
82043,10/1/2019,1-Oct-19,0,0,8,19.9,PR14,,PR03,,NA
82044,10/1/2019,1-Oct-19,2,12.96,55,7,PR12,verylow,PR03,,NA
82045,10/1/2019,1-Oct-19,0,0,4,41.5,PR06,verylow,PR03,,NA
82046,10/1/2019,1-Oct-19,0,0,1,14.5,PR14,,PR03,,NA
82047,10/1/2019,1-Oct-19,0,0,9,22.95,PR05,high,PR03,,NA
82048,10/1/2019,1-Oct-19,5,15.05,183,3.25,PR14,,PR03,,NA
82049,10/1/2019,1-Oct-19,1,115.65,9,124.9,PR14,,PR03,,NA
82050,10/1/2019,1-Oct-19,0,0,22,0.95,PR14,,PR03,,NA
82051,10/1/2019,1-Oct-19,0,0,2,13.95,PR14,,PR03,,NA
82052,10/1/2019,1-Oct-19,0,0,87,7.9,PR14,,PR03,,NA
82053,10/1/2019,1-Oct-19,0,0,17,11.75,PR05,high,PR03,,NA
82054,10/1/2019,1-Oct-19,0,0,30,44.9,PR14,,PR03,,NA
82055,10/1/2019,1-Oct-19,0,0,10,12.9,PR14,,PR03,,NA
82056,10/1/2019,1-Oct-19,0,0,91,18.95,PR14,,PR03,,NA
82057,10/1/2019,1-Oct-19,0,0,1,199.9,PR14,,PR03,,NA
82058,10/1/2019,1-Oct-19,0,0,2,49.95,PR14,,PR03,,NA
82059,10/1/2019,1-Oct-19,0,0,14,3.45,PR14,,PR03,,NA
82060,10/1/2019,1-Oct-19,0,0,3,10.9,PR14,,PR03,,NA
82061,10/1/2019,1-Oct-19,0,0,2,8.9,PR14,,PR03,,NA
82062,10/1/2019,1-Oct-19,0,0,3,41.5,PR06,verylow,PR03,,NA
82063,10/1/2019,1-Oct-19,0,0,7,6.5,PR14,,PR03,,NA
82064,10/1/2019,1-Oct-19,0,0,3,57.9,PR14,,PR03,,NA
82065,10/1/2019,1-Oct-19,0,0,11,22.95,PR05,high,PR03,,NA
82066,10/1/2019,1-Oct-19,0,0,4,8.9,PR05,verylow,PR03,,NA
82067,10/1/2019,1-Oct-19,2,2.69,10,1.45,PR14,,PR03,,NA
82068,10/1/2019,1-Oct-19,0,0,9,4,PR14,,PR03,,NA
82069,10/1/2019,1-Oct-19,1,1.62,23,1.75,PR14,,PR03,,NA
82070,10/1/2019,1-Oct-19,0,0,2,5.5,PR10,high,PR03,,NA
82071,10/2/2019,2-Oct-19,0,0,4,13.25,PR14,,PR03,,NA
82072,10/2/2019,2-Oct-19,0,0,5,19,PR14,,PR03,,NA
82073,10/2/2019,2-Oct-19,1,5.47,13,10.75,PR05,high,PR03,,NA
82074,10/2/2019,2-Oct-19,0,0,3,57.9,PR14,,PR03,,NA
82075,10/2/2019,2-Oct-19,0,0,4,3.7,PR14,,PR03,,NA
82076,10/2/2019,2-Oct-19,0,0,14,6.75,PR10,verylow,PR03,,NA
82077,10/2/2019,2-Oct-19,1,24.49,6,28.9,PR14,,PR03,,NA
82078,10/2/2019,2-Oct-19,0,0,16,5.95,PR14,,PR03,,NA
82079,10/2/2019,2-Oct-19,0,0,10,5.25,PR14,,PR03,,NA
82080,10/2/2019,2-Oct-19,0,0,3,14.95,PR14,,PR03,,NA
82081,10/2/2019,2-Oct-19,0,0,4,35.5,PR14,,PR03,,NA
82082,10/2/2019,2-Oct-19,0,0,13,3,PR14,,PR03,,NA
82083,10/2/2019,2-Oct-19,0,0,5,5,PR05,high,PR03,,NA
82084,10/2/2019,2-Oct-19,0,0,3,9.9,PR14,,PR03,,NA
82085,10/2/2019,2-Oct-19,0,0,1,9.9,PR14,,PR03,,NA
82086,10/2/2019,2-Oct-19,0,0,9,9.5,PR14,,PR03,,NA
82087,10/2/2019,2-Oct-19,0,0,10,1.45,PR14,,PR03,,NA
82088,10/2/2019,2-Oct-19,0,0,2,6.95,PR14,,PR03,,NA
82089,10/2/2019,2-Oct-19,3,5.56,0,2,PR14,,PR03,,NA
82090,10/2/2019,2-Oct-19,0,0,11,19.9,PR14,,PR03,,NA
82091,10/2/2019,2-Oct-19,0,0,1,10.75,PR14,,PR03,,NA
82092,10/2/2019,2-Oct-19,0,0,2,12.99,PR14,,PR03,,NA
82093,10/2/2019,2-Oct-19,0,0,4,12.9,PR14,,PR03,,NA
82094,10/2/2019,2-Oct-19,0,0,3,19.9,PR14,,PR03,,NA
82095,10/2/2019,2-Oct-19,0,0,3,1.75,PR14,,PR03,,NA
82096,10/2/2019,2-Oct-19,0,0,1,17.9,PR14,,PR03,,NA
82097,10/2/2019,2-Oct-19,0,0,1,14.9,PR14,,PR03,,NA
82098,10/2/2019,2-Oct-19,0,0,10,3,PR14,,PR03,,NA
82099,10/2/2019,2-Oct-19,3,2.64,30,0.95,PR14,,PR03,,NA
82100,10/2/2019,2-Oct-19,0,0,5,23,PR14,,PR03,,NA
82101,10/2/2019,2-Oct-19,0,0,11,6.5,PR14,,PR03,,NA
82102,10/2/2019,2-Oct-19,0,0,9.496,7.45,PR14,,PR03,,NA
82103,10/2/2019,2-Oct-19,0,0,37,1,PR14,,PR03,,NA
82104,10/2/2019,2-Oct-19,0,0,24,19.75,PR14,,PR03,,NA
82105,10/2/2019,2-Oct-19,1,21.99,17,23.75,PR14,,PR03,,NA
82106,10/2/2019,2-Oct-19,0,0,5,34.9,PR14,,PR01,high,40
82107,10/2/2019,2-Oct-19,0,0,7,66.9,PR14,,PR03,,NA
82108,10/2/2019,2-Oct-19,0,0,52,1.95,PR14,,PR03,,NA
82109,10/2/2019,2-Oct-19,0,0,6,29,PR14,,PR03,,NA
82110,10/2/2019,2-Oct-19,0,0,21,1.75,PR14,,PR03,,NA
82111,10/2/2019,2-Oct-19,1,13.14,31,15.5,PR14,,PR03,,NA
82112,10/2/2019,2-Oct-19,0,0,6,16.95,PR14,,PR03,,NA
82113,10/2/2019,2-Oct-19,0,0,6,79.9,PR10,high,PR03,,NA
82114,10/2/2019,2-Oct-19,0,0,12,3.25,PR14,,PR03,,NA
82115,10/2/2019,2-Oct-19,1,2.73,11,2.95,PR14,,PR03,,NA
82116,10/2/2019,2-Oct-19,0,0,4,10.95,PR14,,PR03,,NA
82117,10/2/2019,2-Oct-19,0,0,1,13.25,PR14,,PR03,,NA
82118,10/2/2019,2-Oct-19,0,0,14,8.95,PR14,,PR03,,NA
82119,10/2/2019,2-Oct-19,0,0,4,4.5,PR14,,PR03,,NA
82120,10/2/2019,2-Oct-19,0,0,10,199.95,PR14,,PR03,,NA
82121,10/2/2019,2-Oct-19,0,0,2,19.9,PR14,,PR03,,NA
82122,10/2/2019,2-Oct-19,0,0,8,1.15,PR14,,PR03,,NA
82123,10/2/2019,2-Oct-19,0,0,1,23,PR14,,PR03,,NA
82124,10/2/2019,2-Oct-19,1,13.1,20,14.15,PR14,,PR03,,NA
82125,10/2/2019,2-Oct-19,0,0,6,17.9,PR14,,PR03,,NA
82126,10/2/2019,2-Oct-19,0,0,102,9.9,PR14,,PR03,,NA
82127,10/2/2019,2-Oct-19,0,0,34,19.95,PR14,,PR03,,NA
82128,10/2/2019,2-Oct-19,0,0,13,4.75,PR14,,PR03,,NA
82129,10/2/2019,2-Oct-19,0,0,3,17.9,PR14,,PR03,,NA
82130,10/2/2019,2-Oct-19,0,0,1,14.9,PR14,,PR03,,NA
82131,10/2/2019,2-Oct-19,0,0,7,9.95,PR14,,PR03,,NA
82132,10/2/2019,2-Oct-19,0,0,12,2,PR14,,PR03,,NA
82133,10/3/2019,3-Oct-19,0,0,18,0.65,PR14,,PR03,,NA
82134,10/3/2019,3-Oct-19,0,0,19,24.9,PR14,,PR03,,NA
82135,10/3/2019,3-Oct-19,0,0,9,23.9,PR14,,PR03,,NA
82136,10/3/2019,3-Oct-19,1,1,0,1,PR14,,PR03,,NA
82137,10/3/2019,3-Oct-19,0,0,15,1.75,PR14,,PR03,,NA
82138,10/3/2019,3-Oct-19,0,0,5,16.95,PR14,,PR03,,NA
82139,10/3/2019,3-Oct-19,0,0,5,7.5,PR14,,PR03,,NA
82140,10/3/2019,3-Oct-19,0,0,13,14.45,PR14,,PR01,veryhigh,50
82141,10/3/2019,3-Oct-19,0,0,10,16.9,PR05,moderate,PR03,,NA
82142,10/3/2019,3-Oct-19,0,0,4,7.75,PR14,,PR01,veryhigh,50
82143,10/3/2019,3-Oct-19,3,22.28,15,7.5,PR14,,PR03,,NA
82144,10/3/2019,3-Oct-19,0,0,1,14.9,PR14,,PR03,,NA
82145,10/3/2019,3-Oct-19,0,0,7,15.25,PR14,,PR03,,NA
82146,10/3/2019,3-Oct-19,0,0,6,1.15,PR14,,PR03,,NA
82147,10/3/2019,3-Oct-19,0,0,3,59.95,PR14,,PR03,,NA
82148,10/3/2019,3-Oct-19,0,0,13,12.9,PR14,,PR03,,NA
82149,10/3/2019,3-Oct-19,0,0,18,24.9,PR14,,PR03,,NA
82150,10/3/2019,3-Oct-19,0,0,4,4,PR14,,PR03,,NA
82151,10/3/2019,3-Oct-19,0,0,3,17.9,PR14,,PR03,,NA
82152,10/3/2019,3-Oct-19,0,0,12,24.9,PR14,,PR03,,NA
82153,10/3/2019,3-Oct-19,0,0,36,17.9,PR14,,PR03,,NA
82154,10/3/2019,3-Oct-19,5,4.63,13,1,PR14,,PR03,,NA
82155,10/3/2019,3-Oct-19,0,0,6,10,PR14,,PR03,,NA
82156,10/3/2019,3-Oct-19,0,0,1,3.95,PR14,,PR03,,NA
