order_id,product_id,store_id,,
85734,P0658,S0072,,
85735,P0651,S0063,,
85736,P0135,S0048,,
85737,P0712,S0133,,
85738,P0227,S0077,,
85739,P0181,S0104,,
85740,P0030,S0102,,
85741,P0026,S0066,,
85742,P0694,S0003,,
85743,P0227,S0072,,
85744,P0569,S0079,,
85745,P0264,S0066,,
85746,P0240,S0002,,
85747,P0651,S0013,,
85748,P0739,S0071,,
85749,P0388,S0008,,
85750,P0663,S0018,,
85751,P0183,S0051,,
85752,P0748,S0001,,
85753,P0268,S0123,,
85754,P0054,S0112,,
85755,P0163,S0056,,
85756,P0421,S0131,,
85757,P0009,S0055,,
85758,P0295,S0085,,
85759,P0664,S0139,,
85760,P0527,S0101,,
85761,P0477,S0087,,
85762,P0055,S0060,,
85763,P0572,S0036,,
85764,P0260,S0116,,
85765,P0428,S0009,,
85766,P0539,S0061,,
85767,P0696,S0078,,
85768,P0007,S0132,,
85769,P0223,S0117,,
85770,P0688,S0008,,
85771,P0665,S0084,,
85772,P0332,S0109,,
85773,P0112,S0124,,
85774,P0639,S0131,,
85775,P0341,S0137,,
85776,P0245,S0028,,
85777,P0536,S0068,,
85778,P0514,S0058,,
85779,P0712,S0004,,
85780,P0408,S0087,,
85781,P0508,S0020,,
85782,P0481,S0041,,
85783,P0325,S0083,,
85784,P0328,S0095,,
85785,P0140,S0005,,
85786,P0417,S0102,,
85787,P0129,S0053,,
85788,P0504,S0112,,
85789,P0351,S0013,,
85790,P0547,S0065,,
85791,P0663,S0089,,
85792,P0140,S0084,,
85793,P0270,S0132,,
85794,P0435,S0088,,
85795,P0232,S0026,,
85796,P0654,S0112,,
85797,P0435,S0078,,
85798,P0018,S0131,,
85799,P0084,S0112,,
85800,P0536,S0030,,
85801,P0029,S0028,,
85802,P0642,S0008,,
85803,P0436,S0083,,
85804,P0377,S0077,,
85805,P0088,S0104,,
85806,P0136,S0024,,
85807,P0220,S0117,,
85808,P0548,S0047,,
85809,P0452,S0062,,
85810,P0715,S0038,,
85811,P0747,S0045,,
85812,P0598,S0065,,
85813,P0665,S0088,,
85814,P0361,S0056,,
85815,P0742,S0122,,
85816,P0217,S0008,,
85817,P0245,S0090,,
85818,P0652,S0060,,
85819,P0462,S0095,,
85820,P0671,S0028,,
85821,P0129,S0077,,
85822,P0704,S0023,,
85823,P0286,S0061,,
85824,P0635,S0133,,
85825,P0716,S0063,,
85826,P0189,S0085,,
85827,P0549,S0140,,
85828,P0333,S0119,,
85829,P0729,S0061,,
85830,P0078,S0052,,
85831,P0181,S0056,,
85832,P0026,S0015,,
85833,P0527,S0012,,
85834,P0587,S0110,,
85835,P0468,S0051,,
85836,P0451,S0056,,
85837,P0639,S0073,,
85838,P0260,S0106,,
85839,P0030,S0116,,
85840,P0436,S0018,,
85841,P0035,S0116,,
85842,P0651,S0052,,
85843,P0190,S0026,,
85844,P0159,S0085,,
85845,P0333,S0073,,
85846,P0182,S0073,,
85847,P0007,S0091,,
85848,P0055,S0126,,
85849,P0283,S0058,,
85850,P0658,S0144,,
85851,P0325,S0108,,
85852,P0731,S0132,,
85853,P0704,S0065,,
85854,P0028,S0002,,
85855,P0468,S0110,,
85856,P0285,S0081,,
85857,P0638,S0065,,
85858,P0296,S0079,,
85859,P0335,S0001,,
85860,P0572,S0085,,
85861,P0590,S0063,,
85862,P0499,S0116,,
85863,P0111,S0012,,
85864,P0075,S0038,,
85865,P0103,S0055,,
85866,P0256,S0087,,
85867,P0642,S0006,,
85868,P0629,S0125,,
85869,P0260,S0115,,
85870,P0613,S0018,,
85871,P0477,S0046,,
85872,P0041,S0115,,
85873,P0130,S0115,,
85874,P0500,S0053,,
85875,P0660,S0112,,
85876,P0399,S0094,,
85877,P0646,S0026,,
85878,P0174,S0142,,
85879,P0665,S0045,,
85880,P0155,S0056,,
85881,P0588,S0048,,
85882,P0090,S0119,,
85883,P0061,S0099,,
85884,P0373,S0142,,
85885,P0642,S0084,,
85886,P0102,S0095,,
85887,P0548,S0031,,
85888,P0477,S0106,,
85889,P0590,S0141,,
85890,P0227,S0021,,
85891,P0351,S0051,,
85892,P0413,S0085,,
85893,P0348,S0060,,
85894,P0664,S0071,,
85895,P0035,S0053,,
85896,P0724,S0113,,
85897,P0051,S0108,,
85898,P0747,S0063,,
85899,P0197,S0024,,
85900,P0668,S0138,,
85901,P0608,S0022,,
85902,P0590,S0064,,
85903,P0718,S0014,,
85904,P0129,S0048,,
85905,P0285,S0083,,
85906,P0731,S0051,,
85907,P0143,S0062,,
85908,P0377,S0067,,
85909,P0504,S0049,,
85910,P0629,S0020,,
85911,P0233,S0026,,
85912,P0255,S0008,,
85913,P0500,S0023,,
85914,P0210,S0070,,
85915,P0436,S0087,,
85916,P0389,S0005,,
85917,P0285,S0118,,
85918,P0493,S0097,,
85919,P0179,S0067,,
85920,P0670,S0142,,
85921,P0642,S0022,,
85922,P0390,S0007,,
85923,P0018,S0028,,
85924,P0325,S0088,,
85925,P0116,S0097,,
85926,P0182,S0093,,
85927,P0635,S0071,,
85928,P0639,S0138,,
85929,P0637,S0055,,
85930,P0642,S0127,,
85931,P0044,S0025,,
85932,P0296,S0064,,
85933,P0204,S0043,,
85934,P0286,S0095,,
85935,P0682,S0060,,
85936,P0658,S0071,,
85937,P0590,S0112,,
85938,P0435,S0049,,
85939,P0269,S0039,,
85940,P0652,S0048,,
85941,P0341,S0070,,
85942,P0377,S0086,,
85943,P0595,S0056,,
85944,P0376,S0142,,
85945,P0504,S0042,,
85946,P0318,S0054,,
85947,P0427,S0013,,
85948,P0328,S0082,,
85949,P0132,S0023,,
85950,P0527,S0144,,
85951,P0300,S0023,,
85952,P0313,S0094,,
85953,P0091,S0033,,
85954,P0572,S0019,,
85955,P0663,S0021,,
85956,P0115,S0108,,
85957,P0655,S0115,,
85958,P0389,S0142,,
85959,P0499,S0029,,
85960,P0739,S0013,,
85961,P0035,S0065,,
85962,P0276,S0056,,
85963,P0560,S0040,,
85964,P0042,S0106,,
85965,P0527,S0055,,
85966,P0595,S0028,,
85967,P0732,S0094,,
85968,P0590,S0073,,
85969,P0658,S0090,,
85970,P0100,S0141,,
85971,P0055,S0086,,
85972,P0548,S0029,,
85973,P0035,S0077,,
85974,P0147,S0001,,
85975,P0629,S0073,,
85976,P0506,S0055,,
85977,P0314,S0048,,
85978,P0239,S0078,,
85979,P0445,S0138,,
85980,P0508,S0028,,
85981,P0629,S0062,,
85982,P0147,S0015,,
85983,P0046,S0001,,
85984,P0429,S0101,,
85985,P0619,S0096,,
85986,P0570,S0026,,
85987,P0177,S0066,,
85988,P0220,S0002,,
85989,P0042,S0010,,
85990,P0583,S0094,,
85991,P0032,S0066,,
85992,P0362,S0115,,
85993,P0664,S0048,,
85994,P0571,S0012,,
85995,P0419,S0122,,
85996,P0114,S0022,,
85997,P0136,S0125,,
85998,P0351,S0094,,
85999,P0406,S0107,,
86000,P0735,S0138,,
86001,P0364,S0108,,
86002,P0039,S0113,,
86003,P0649,S0013,,
86004,P0204,S0064,,
86005,P0189,S0142,,
86006,P0535,S0013,,
86007,P0671,S0087,,
86008,P0169,S0010,,
86009,P0483,S0067,,
86010,P0333,S0034,,
86011,P0569,S0122,,
86012,P0500,S0113,,
86013,P0182,S0064,,
86014,P0689,S0122,,
86015,P0055,S0114,,
86016,P0499,S0036,,
86017,P0129,S0023,,
86018,P0017,S0109,,
86019,P0162,S0117,,
86020,P0162,S0002,,
86021,P0577,S0072,,
86022,P0572,S0001,,
86023,P0044,S0049,,
86024,P0400,S0122,,
86025,P0441,S0085,,
86026,P0261,S0031,,
86027,P0376,S0069,,
86028,P0421,S0098,,
86029,P0017,S0071,,
86030,P0694,S0048,,
86031,P0427,S0013,,
86032,P0639,S0094,,
86033,P0389,S0005,,
86034,P0583,S0051,,
86035,P0477,S0080,,
86036,P0608,S0018,,
86037,P0131,S0126,,
86038,P0712,S0117,,
86039,P0531,S0071,,
86040,P0660,S0062,,
86041,P0481,S0028,,
86042,P0240,S0038,,
86043,P0500,S0138,,
86044,P0548,S0129,,
86045,P0491,S0102,,
86046,P0296,S0016,,
86047,P0563,S0023,,
86048,P0560,S0097,,
86049,P0091,S0112,,
86050,P0590,S0137,,
86051,P0671,S0072,,
86052,P0017,S0060,,
86053,P0702,S0066,,
86054,P0017,S0137,,
86055,P0696,S0065,,
86056,P0318,S0071,,
86057,P0227,S0014,,
86058,P0131,S0005,,
86059,P0658,S0107,,
86060,P0042,S0063,,
86061,P0639,S0114,,
86062,P0114,S0090,,
86063,P0517,S0097,,
86064,P0018,S0051,,
86065,P0622,S0008,,
86066,P0435,S0097,,
86067,P0638,S0085,,
86068,P0546,S0013,,
86069,P0195,S0001,,
86070,P0348,S0073,,
86071,P0539,S0028,,
86072,P0356,S0063,,
86073,P0639,S0122,,
86074,P0490,S0026,,
86075,P0038,S0026,,
86076,P0103,S0107,,
86077,P0296,S0107,,
86078,P0503,S0040,,
86079,P0435,S0107,,
86080,P0212,S0018,,
86081,P0032,S0056,,
86082,P0428,S0055,,
86083,P0402,S0050,,
86084,P0569,S0047,,
86085,P0229,S0051,,
86086,P0044,S0141,,
86087,P0428,S0140,,
86088,P0565,S0001,,
86089,P0642,S0137,,
86090,P0211,S0028,,
86091,P0663,S0122,,
86092,P0548,S0114,,
86093,P0419,S0101,,
86094,P0590,S0028,,
86095,P0497,S0072,,
86096,P0297,S0005,,
86097,P0296,S0140,,
86098,P0296,S0091,,
86099,P0628,S0035,,
86100,P0417,S0028,,
86101,P0137,S0049,,
86102,P0116,S0032,,
86103,P0341,S0126,,
86104,P0111,S0095,,
86105,P0639,S0110,,
86106,P0131,S0087,,
86107,P0277,S0002,,
86108,P0222,S0056,,
86109,P0477,S0001,,
86110,P0663,S0031,,
86111,P0548,S0025,,
86112,P0114,S0132,,
86113,P0470,S0078,,
86114,P0429,S0060,,
86115,P0026,S0133,,
86116,P0263,S0108,,
86117,P0663,S0138,,
86118,P0649,S0026,,
86119,P0128,S0031,,
86120,P0030,S0092,,
86121,P0554,S0112,,
86122,P0206,S0009,,
86123,P0364,S0133,,
86124,P0100,S0107,,
86125,P0660,S0112,,
86126,P0332,S0023,,
86127,P0125,S0142,,
86128,P0536,S0088,,
86129,P0531,S0049,,
86130,P0312,S0023,,
86131,P0501,S0115,,
86132,P0724,S0055,,
86133,P0212,S0085,,
86134,P0115,S0057,,
86135,P0030,S0093,,
86136,P0730,S0026,,
86137,P0705,S0141,,
86138,P0412,S0107,,
86139,P0639,S0010,,
86140,P0213,S0115,,
86141,P0371,S0126,,
86142,P0473,S0103,,
86143,P0395,S0024,,
86144,P0039,S0064,,
86145,P0536,S0091,,
86146,P0696,S0036,,
86147,P0087,S0108,,
86148,P0694,S0058,,
86149,P0048,S0066,,
86150,P0598,S0037,,
86151,P0590,S0011,,
86152,P0665,S0078,,
86153,P0536,S0049,,
86154,P0611,S0125,,
86155,P0709,S0015,,
86156,P0335,S0083,,
86157,P0436,S0020,,
86158,P0054,S0043,,
86159,P0569,S0009,,
86160,P0130,S0067,,
86161,P0350,S0094,,
86162,P0548,S0077,,
86163,P0035,S0128,,
86164,P0663,S0128,,
86165,P0055,S0102,,
86166,P0078,S0025,,
86167,P0436,S0109,,
86168,P0452,S0023,,
86169,P0028,S0073,,
86170,P0069,S0072,,
86171,P0399,S0087,,
86172,P0516,S0066,,
86173,P0012,S0026,,
86174,P0496,S0048,,
86175,P0704,S0002,,
86176,P0499,S0097,,
86177,P0609,S0060,,
86178,P0033,S0142,,
86179,P0017,S0004,,
86180,P0535,S0026,,
86181,P0704,S0112,,
86182,P0227,S0002,,
86183,P0421,S0097,,
86184,P0665,S0020,,
86185,P0546,S0028,,
86186,P0718,S0095,,
86187,P0458,S0144,,
86188,P0018,S0108,,
86189,P0680,S0127,,
86190,P0663,S0030,,
86191,P0428,S0106,,
86192,P0548,S0043,,
86193,P0131,S0045,,
86194,P0490,S0107,,
86195,P0241,S0042,,
86196,P0567,S0012,,
86197,P0500,S0012,,
86198,P0646,S0026,,
86199,P0350,S0094,,
86200,P0671,S0050,,
86201,P0587,S0027,,
86202,P0042,S0085,,
86203,P0651,S0038,,
86204,P0618,S0065,,
86205,P0427,S0139,,
86206,P0372,S0078,,
86207,P0428,S0144,,
86208,P0141,S0072,,
86209,P0382,S0102,,
86210,P0012,S0023,,
86211,P0326,S0031,,
86212,P0371,S0084,,
86213,P0286,S0044,,
86214,P0193,S0062,,
86215,P0456,S0138,,
86216,P0424,S0057,,
86217,P0435,S0104,,
86218,P0241,S0070,,
86219,P0283,S0105,,
86220,P0500,S0045,,
86221,P0390,S0138,,
86222,P0035,S0133,,
86223,P0263,S0002,,
86224,P0549,S0143,,
86225,P0318,S0049,,
86226,P0183,S0104,,
86227,P0131,S0094,,
86228,P0087,S0117,,
86229,P0044,S0070,,
86230,P0372,S0087,,
86231,P0018,S0104,,
86232,P0087,S0106,,
86233,P0718,S0051,,
86234,P0030,S0088,,
86235,P0637,S0094,,
86236,P0428,S0024,,
86237,P0181,S0031,,
86238,P0730,S0097,,
86239,P0340,S0038,,
86240,P0663,S0144,,
86241,P0055,S0117,,
86242,P0425,S0106,,
86243,P0318,S0104,,
86244,P0500,S0072,,
86245,P0675,S0062,,
86246,P0569,S0128,,
86247,P0115,S0084,,
86248,P0730,S0031,,
86249,P0114,S0037,,
86250,P0088,S0020,,
86251,P0534,S0051,,
86252,P0078,S0091,,
86253,P0382,S0062,,
86254,P0731,S0055,,
86255,P0186,S0104,,
86256,P0333,S0019,,
86257,P0527,S0055,,
86258,P0091,S0096,,
86259,P0572,S0104,,
86260,P0665,S0072,,
86261,P0500,S0115,,
86262,P0372,S0072,,
86263,P0361,S0071,,
86264,P0468,S0028,,
86265,P0390,S0129,,
86266,P0730,S0115,,
86267,P0325,S0110,,
86268,P0012,S0070,,
86269,P0748,S0023,,
86270,P0680,S0007,,
86271,P0185,S0043,,
86272,P0132,S0135,,
86273,P0716,S0026,,
86274,P0371,S0101,,
86275,P0705,S0049,,
86276,P0382,S0026,,
86277,P0189,S0041,,
86278,P0546,S0132,,
86279,P0186,S0087,,
86280,P0217,S0036,,
86281,P0283,S0123,,
86282,P0116,S0006,,
86283,P0548,S0088,,
86284,P0173,S0085,,
86285,P0536,S0028,,
86286,P0524,S0085,,
86287,P0608,S0018,,
86288,P0731,S0008,,
86289,P0500,S0031,,
86290,P0038,S0129,,
86291,P0684,S0031,,
86292,P0560,S0051,,
86293,P0333,S0076,,
86294,P0733,S0113,,
86295,P0507,S0045,,
86296,P0182,S0025,,
86297,P0388,S0076,,
86298,P0069,S0051,,
86299,P0536,S0053,,
86300,P0364,S0005,,
86301,P0702,S0072,,
86302,P0219,S0082,,
86303,P0261,S0077,,
86304,P0144,S0138,,
86305,P0136,S0138,,
86306,P0055,S0118,,
86307,P0470,S0129,,
86308,P0452,S0039,,
86309,P0078,S0038,,
86310,P0546,S0028,,
86311,P0318,S0101,,
86312,P0115,S0083,,
86313,P0556,S0028,,
86314,P0499,S0115,,
86315,P0130,S0028,,
86316,P0705,S0057,,
86317,P0100,S0063,,
86318,P0672,S0094,,
86319,P0237,S0023,,
86320,P0548,S0090,,
86321,P0087,S0052,,
86322,P0252,S0092,,
86323,P0680,S0144,,
86324,P0503,S0104,,
86325,P0389,S0005,,
86326,P0061,S0043,,
86327,P0125,S0046,,
86328,P0608,S0062,,
86329,P0325,S0051,,
86330,P0499,S0023,,
86331,P0668,S0088,,
86332,P0676,S0128,,
86333,P0277,S0115,,
86334,P0297,S0022,,
86335,P0428,S0082,,
86336,P0658,S0106,,
86337,P0115,S0122,,
86338,P0280,S0020,,
86339,P0565,S0133,,
86340,P0663,S0116,,
86341,P0285,S0043,,
86342,P0277,S0116,,
86343,P0680,S0126,,
86344,P0608,S0115,,
86345,P0131,S0109,,
86346,P0044,S0002,,
86347,P0747,S0005,,
86348,P0663,S0005,,
86349,P0140,S0141,,
86350,P0569,S0123,,
86351,P0354,S0112,,
86352,P0348,S0103,,
86353,P0629,S0102,,
86354,P0035,S0098,,
86355,P0067,S0026,,
86356,P0090,S0051,,
86357,P0481,S0050,,
86358,P0591,S0026,,
86359,P0196,S0044,,
86360,P0366,S0038,,
86361,P0680,S0116,,
86362,P0429,S0048,,
86363,P0182,S0049,,
86364,P0507,S0022,,
86365,P0025,S0040,,
86366,P0694,S0020,,
86367,P0543,S0061,,
86368,P0457,S0028,,
86369,P0187,S0013,,
86370,P0063,S0112,,
86371,P0514,S0069,,
86372,P0676,S0115,,
86373,P0212,S0061,,
86374,P0560,S0097,,
86375,P0388,S0048,,
86376,P0437,S0132,,
86377,P0030,S0073,,
86378,P0055,S0062,,
86379,P0598,S0053,,
86380,P0715,S0071,,
86381,P0263,S0113,,
86382,P0113,S0062,,
86383,P0241,S0052,,
86384,P0392,S0061,,
86385,P0637,S0085,,
86386,P0725,S0056,,
86387,P0489,S0026,,
86388,P0277,S0008,,
86389,P0332,S0063,,
86390,P0429,S0070,,
86391,P0189,S0044,,
86392,P0131,S0047,,
86393,P0549,S0021,,
86394,P0658,S0140,,
86395,P0088,S0004,,
86396,P0534,S0095,,
86397,P0684,S0031,,
86398,P0459,S0056,,
86399,P0015,S0054,,
86400,P0187,S0066,,
86401,P0206,S0137,,
86402,P0348,S0090,,
86403,P0067,S0070,,
86404,P0328,S0025,,
86405,P0220,S0004,,
86406,P0490,S0142,,
86407,P0440,S0069,,
86408,P0156,S0013,,
86409,P0039,S0013,,
86410,P0628,S0107,,
86411,P0283,S0087,,
86412,P0721,S0126,,
86413,P0285,S0083,,
86414,P0747,S0024,,
86415,P0239,S0071,,
86416,P0477,S0038,,
86417,P0452,S0045,,
86418,P0531,S0013,,
86419,P0116,S0141,,
86420,P0371,S0126,,
86421,P0415,S0038,,
86422,P0500,S0014,,
86423,P0414,S0093,,
86424,P0680,S0005,,
86425,P0691,S0001,,
86426,P0131,S0120,,
86427,P0543,S0113,,
86428,P0015,S0077,,
86429,P0639,S0057,,
86430,P0663,S0106,,
86431,P0524,S0023,,
86432,P0177,S0020,,
86433,P0313,S0142,,
86434,P0232,S0066,,
86435,P0172,S0038,,
86436,P0377,S0043,,
86437,P0598,S0105,,
86438,P0425,S0139,,
86439,P0348,S0010,,
86440,P0548,S0024,,
86441,P0512,S0102,,
86442,P0131,S0123,,
86443,P0140,S0064,,
86444,P0527,S0091,,
86445,P0078,S0023,,
86446,P0326,S0102,,
86447,P0270,S0056,,
86448,P0598,S0058,,
86449,P0664,S0129,,
86450,P0183,S0085,,
86451,P0694,S0081,,
86452,P0436,S0008,,
86453,P0664,S0006,,
86454,P0663,S0037,,
86455,P0182,S0043,,
86456,P0340,S0026,,
86457,P0325,S0032,,
86458,P0336,S0049,,
86459,P0549,S0108,,
86460,P0296,S0103,,
86461,P0030,S0091,,
86462,P0570,S0104,,
86463,P0688,S0071,,
86464,P0376,S0066,,
86465,P0067,S0137,,
86466,P0129,S0018,,
86467,P0672,S0094,,
86468,P0691,S0001,,
86469,P0490,S0012,,
86470,P0569,S0127,,
86471,P0527,S0106,,
86472,P0173,S0095,,
86473,P0189,S0093,,
86474,P0185,S0103,,
86475,P0718,S0143,,
86476,P0512,S0118,,
86477,P0238,S0058,,
86478,P0450,S0062,,
86479,P0103,S0016,,
86480,P0400,S0015,,
86481,P0611,S0108,,
86482,P0500,S0103,,
86483,P0715,S0094,,
86484,P0419,S0031,,
86485,P0506,S0109,,
86486,P0655,S0078,,
86487,P0504,S0062,,
86488,P0039,S0102,,
86489,P0615,S0122,,
86490,P0182,S0119,,
86491,P0324,S0072,,
86492,P0012,S0091,,
86493,P0590,S0050,,
86494,P0245,S0101,,
86495,P0517,S0069,,
86496,P0470,S0071,,
86497,P0428,S0001,,
86498,P0442,S0133,,
86499,P0137,S0031,,
86500,P0429,S0037,,
86501,P0325,S0117,,
86502,P0099,S0096,,
86503,P0090,S0102,,
86504,P0149,S0028,,
86505,P0171,S0097,,
86506,P0147,S0103,,
86507,P0237,S0001,,
86508,P0044,S0110,,
86509,P0611,S0066,,
86510,P0039,S0010,,
86511,P0483,S0015,,
86512,P0131,S0068,,
86513,P0108,S0142,,
86514,P0536,S0045,,
86515,P0227,S0118,,
86516,P0204,S0064,,
86517,P0598,S0051,,
86518,P0742,S0132,,
86519,P0702,S0002,,
86520,P0402,S0038,,
86521,P0585,S0085,,
86522,P0511,S0038,,
86523,P0281,S0065,,
86524,P0718,S0119,,
86525,P0698,S0142,,
86526,P0125,S0077,,
86527,P0140,S0030,,
86528,P0428,S0057,,
86529,P0044,S0066,,
86530,P0260,S0077,,
86531,P0173,S0112,,
86532,P0239,S0110,,
86533,P0611,S0091,,
86534,P0213,S0085,,
86535,P0018,S0035,,
86536,P0682,S0025,,
86537,P0694,S0115,,
86538,P0269,S0034,,
86539,P0314,S0097,,
86540,P0417,S0024,,
86541,P0635,S0085,,
86542,P0238,S0001,,
86543,P0351,S0049,,
86544,P0083,S0095,,
86545,P0742,S0097,,
86546,P0712,S0094,,
86547,P0527,S0104,,
86548,P0093,S0069,,
86549,P0543,S0095,,
86550,P0696,S0024,,
86551,P0054,S0110,,
86552,P0286,S0072,,
86553,P0125,S0137,,
86554,P0038,S0040,,
86555,P0491,S0071,,
86556,P0015,S0003,,
86557,P0563,S0131,,
86558,P0425,S0010,,
86559,P0364,S0002,,
86560,P0747,S0023,,
86561,P0147,S0117,,
86562,P0499,S0106,,
86563,P0078,S0010,,
86564,P0487,S0126,,
86565,P0185,S0117,,
86566,P0122,S0085,,
86567,P0283,S0060,,
86568,P0422,S0090,,
86569,P0412,S0043,,
86570,P0506,S0107,,
86571,P0269,S0123,,
86572,P0102,S0038,,
86573,P0427,S0142,,
86574,P0185,S0070,,
86575,P0169,S0043,,
86576,P0035,S0076,,
86577,P0452,S0111,,
86578,P0277,S0020,,
86579,P0042,S0106,,
86580,P0436,S0118,,
86581,P0709,S0131,,
86582,P0313,S0027,,
86583,P0504,S0112,,
86584,P0198,S0138,,
86585,P0028,S0102,,
86586,P0113,S0062,,
86587,P0162,S0097,,
86588,P0664,S0023,,
86589,P0269,S0055,,
86590,P0078,S0038,,
86591,P0718,S0090,,
86592,P0054,S0050,,
86593,P0096,S0026,,
86594,P0391,S0115,,
86595,P0285,S0026,,
86596,P0642,S0132,,
86597,P0131,S0054,,
86598,P0210,S0030,,
86599,P0701,S0108,,
86600,P0147,S0010,,
86601,P0421,S0012,,
86602,P0425,S0027,,
86603,P0283,S0035,,
86604,P0500,S0032,,
86605,P0185,S0057,,
86606,P0018,S0110,,
86607,P0428,S0031,,
86608,P0664,S0124,,
86609,P0364,S0030,,
86610,P0574,S0058,,
86611,P0229,S0069,,
86612,P0452,S0126,,
86613,P0045,S0001,,
86614,P0729,S0141,,
86615,P0615,S0131,,
86616,P0512,S0123,,
86617,P0590,S0058,,
86618,P0642,S0127,,
86619,P0336,S0012,,
86620,P0297,S0061,,
86621,P0033,S0056,,
86622,P0655,S0106,,
86623,P0494,S0066,,
86624,P0536,S0062,,
86625,P0415,S0104,,
86626,P0325,S0070,,
86627,P0371,S0082,,
86628,P0067,S0004,,
86629,P0507,S0026,,
86630,P0664,S0057,,
86631,P0112,S0124,,
86632,P0154,S0064,,
86633,P0055,S0045,,
86634,P0026,S0104,,
86635,P0390,S0109,,
86636,P0087,S0131,,
86637,P0587,S0043,,
86638,P0574,S0092,,
86639,P0427,S0101,,
86640,P0171,S0123,,
86641,P0735,S0115,,
86642,P0100,S0115,,
86643,P0427,S0108,,
86644,P0277,S0071,,
86645,P0507,S0122,,
86646,P0372,S0087,,
86647,P0091,S0133,,
86648,P0285,S0028,,
86649,P0419,S0138,,
86650,P0060,S0112,,
86651,P0182,S0087,,
86652,P0463,S0082,,
86653,P0147,S0101,,
86654,P0427,S0109,,
86655,P0232,S0104,,
86656,P0260,S0093,,
86657,P0296,S0068,,
86658,P0185,S0141,,
86659,P0114,S0045,,
86660,P0450,S0038,,
86661,P0399,S0048,,
86662,P0676,S0129,,
86663,P0059,S0096,,
86664,P0382,S0065,,
86665,P0141,S0001,,
86666,P0428,S0107,,
86667,P0392,S0031,,
86668,P0256,S0024,,
86669,P0663,S0119,,
86670,P0732,S0095,,
86671,P0371,S0024,,
86672,P0189,S0062,,
86673,P0428,S0003,,
86674,P0030,S0126,,
86675,P0712,S0056,,
86676,P0716,S0092,,
86677,P0140,S0026,,
86678,P0572,S0061,,
86679,P0227,S0107,,
86680,P0033,S0104,,
86681,P0400,S0094,,
86682,P0028,S0131,,
86683,P0348,S0049,,
86684,P0466,S0122,,
86685,P0219,S0117,,
86686,P0317,S0110,,
86687,P0572,S0052,,
86688,P0680,S0104,,
86689,P0565,S0026,,
86690,P0419,S0013,,
86691,P0067,S0040,,
86692,P0182,S0137,,
86693,P0649,S0013,,
86694,P0280,S0049,,
86695,P0171,S0106,,
86696,P0642,S0072,,
86697,P0143,S0132,,
86698,P0546,S0142,,
86699,P0392,S0071,,
86700,P0221,S0008,,
86701,P0165,S0087,,
86702,P0260,S0059,,
86703,P0463,S0038,,
86704,P0241,S0123,,
86705,P0129,S0020,,
86706,P0311,S0009,,
86707,P0227,S0062,,
86708,P0733,S0043,,
86709,P0348,S0013,,
86710,P0436,S0043,,
86711,P0512,S0055,,
86712,P0078,S0015,,
86713,P0051,S0071,,
86714,P0261,S0131,,
86715,P0616,S0069,,
86716,P0033,S0102,,
86717,P0073,S0115,,
86718,P0572,S0045,,
86719,P0269,S0014,,
86720,P0705,S0090,,
86721,P0255,S0055,,
86722,P0417,S0020,,
86723,P0100,S0008,,
86724,P0111,S0104,,
86725,P0598,S0007,,
86726,P0372,S0012,,
86727,P0531,S0043,,
86728,P0140,S0048,,
86729,P0215,S0129,,
86730,P0297,S0015,,
86731,P0442,S0078,,
86732,P0223,S0023,,
86733,P0217,S0112,,
86734,P0260,S0018,,
86735,P0389,S0137,,
86736,P0227,S0070,,
86737,P0296,S0060,,
86738,P0063,S0104,,
86739,P0459,S0063,,
86740,P0039,S0013,,
86741,P0141,S0001,,
86742,P0499,S0095,,
86743,P0032,S0056,,
86744,P0348,S0092,,
86745,P0116,S0093,,
86746,P0611,S0097,,
86747,P0629,S0035,,
86748,P0028,S0071,,
86749,P0314,S0026,,
86750,P0701,S0102,,
86751,P0059,S0103,,
86752,P0435,S0129,,
86753,P0313,S0043,,
86754,P0546,S0040,,
86755,P0572,S0120,,
86756,P0543,S0005,,
86757,P0660,S0010,,
86758,P0340,S0013,,
86759,P0507,S0073,,
86760,P0514,S0107,,
86761,P0140,S0071,,
86762,P0324,S0109,,
86763,P0163,S0006,,
86764,P0569,S0036,,
86765,P0598,S0022,,
86766,P0390,S0103,,
86767,P0140,S0038,,
86768,P0470,S0105,,
86769,P0402,S0094,,
86770,P0114,S0121,,
86771,P0333,S0021,,
86772,P0261,S0105,,
86773,P0286,S0104,,
86774,P0382,S0104,,
86775,P0054,S0001,,
86776,P0141,S0110,,
86777,P0664,S0129,,
86778,P0241,S0117,,
86779,P0567,S0052,,
86780,P0436,S0051,,
86781,P0747,S0018,,
86782,P0611,S0101,,
86783,P0258,S0055,,
86784,P0249,S0142,,
86785,P0683,S0094,,
86786,P0705,S0089,,
86787,P0140,S0115,,
86788,P0527,S0132,,
86789,P0452,S0128,,
86790,P0140,S0111,,
86791,P0115,S0047,,
86792,P0090,S0139,,
86793,P0241,S0023,,
86794,P0664,S0116,,
86795,P0325,S0115,,
86796,P0634,S0115,,
86797,P0634,S0020,,
86798,P0747,S0142,,
86799,P0171,S0071,,
86800,P0125,S0055,,
86801,P0114,S0119,,
86802,P0428,S0110,,
86803,P0015,S0047,,
86804,P0512,S0097,,
86805,P0635,S0133,,
86806,P0170,S0065,,
86807,P0147,S0046,,
86808,P0136,S0013,,
