,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
12150,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12151,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12152,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12153,158876,,Chinese,,58.304,8.4,9,tv,False
12154,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12155,117465,,Japanese,,62.392,10.0,4,tv,False
12156,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12157,208891,,Japanese,,59.825,8.667,3,tv,False
12158,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12159,82856,,English,,1108.646,8.488,8697,tv,False
12160,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12161,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12162,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12163,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12164,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12165,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12166,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12167,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12168,95558,,English,,64.625,8.0,8,tv,False
12169,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12170,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12171,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12172,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12173,158876,,Chinese,,58.304,8.4,9,tv,False
12174,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12175,117465,,Japanese,,62.392,10.0,4,tv,False
12176,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12177,208891,,Japanese,,59.825,8.667,3,tv,False
12178,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12179,82856,,English,,1108.646,8.488,8697,tv,False
12180,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12181,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12182,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12183,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12184,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12185,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12186,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12187,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12188,95558,,English,,64.625,8.0,8,tv,False
12189,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12190,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12191,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12192,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12193,158876,,Chinese,,58.304,8.4,9,tv,False
12194,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12195,117465,,Japanese,,62.392,10.0,4,tv,False
12196,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12197,208891,,Japanese,,59.825,8.667,3,tv,False
12198,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12199,82856,,English,,1108.646,8.488,8697,tv,False
12200,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12201,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12202,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12203,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12204,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12205,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12206,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12207,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12208,95558,,English,,64.625,8.0,8,tv,False
12209,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12210,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12211,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12212,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12213,158876,,Chinese,,58.304,8.4,9,tv,False
12214,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12215,117465,,Japanese,,62.392,10.0,4,tv,False
12216,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12217,208891,,Japanese,,59.825,8.667,3,tv,False
12218,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12219,82856,,English,,1108.646,8.488,8697,tv,False
12220,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12221,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12222,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12223,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12224,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12225,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12226,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12227,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12228,95558,,English,,64.625,8.0,8,tv,False
12229,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12230,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12231,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12232,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12233,158876,,Chinese,,58.304,8.4,9,tv,False
12234,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12235,117465,,Japanese,,62.392,10.0,4,tv,False
12236,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12237,208891,,Japanese,,59.825,8.667,3,tv,False
12238,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12239,82856,,English,,1108.646,8.488,8697,tv,False
12240,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12241,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12242,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12243,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12244,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12245,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12246,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12247,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12248,95558,,English,,64.625,8.0,8,tv,False
12249,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12250,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12251,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12252,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12253,158876,,Chinese,,58.304,8.4,9,tv,False
12254,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12255,117465,,Japanese,,62.392,10.0,4,tv,False
12256,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12257,208891,,Japanese,,59.825,8.667,3,tv,False
12258,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12259,82856,,English,,1108.646,8.488,8697,tv,False
12260,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12261,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12262,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12263,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12264,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12265,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12266,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12267,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12268,95558,,English,,64.625,8.0,8,tv,False
12269,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12270,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12271,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12272,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12273,158876,,Chinese,,58.304,8.4,9,tv,False
12274,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12275,117465,,Japanese,,62.392,10.0,4,tv,False
12276,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12277,208891,,Japanese,,59.825,8.667,3,tv,False
12278,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12279,82856,,English,,1108.646,8.488,8697,tv,False
12280,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12281,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12282,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12283,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12284,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12285,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12286,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12287,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12288,95558,,English,,64.625,8.0,8,tv,False
12289,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12290,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12291,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12292,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12293,158876,,Chinese,,58.304,8.4,9,tv,False
12294,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12295,117465,,Japanese,,62.392,10.0,4,tv,False
12296,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12297,208891,,Japanese,,59.825,8.667,3,tv,False
12298,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12299,82856,,English,,1108.646,8.488,8697,tv,False
12300,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12301,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12302,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12303,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12304,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12305,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12306,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12307,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12308,95558,,English,,64.625,8.0,8,tv,False
12309,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12310,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12311,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12312,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12313,158876,,Chinese,,58.304,8.4,9,tv,False
12314,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12315,117465,,Japanese,,62.392,10.0,4,tv,False
12316,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12317,208891,,Japanese,,59.825,8.667,3,tv,False
12318,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12319,82856,,English,,1108.646,8.488,8697,tv,False
12320,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12321,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12322,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12323,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12324,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12325,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12326,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12327,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12328,95558,,English,,64.625,8.0,8,tv,False
12329,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12330,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12331,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12332,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12333,158876,,Chinese,,58.304,8.4,9,tv,False
12334,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12335,117465,,Japanese,,62.392,10.0,4,tv,False
12336,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12337,208891,,Japanese,,59.825,8.667,3,tv,False
12338,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12339,82856,,English,,1108.646,8.488,8697,tv,False
12340,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12341,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12342,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12343,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12344,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12345,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12346,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12347,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12348,95558,,English,,64.625,8.0,8,tv,False
12349,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12350,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12351,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12352,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12353,158876,,Chinese,,58.304,8.4,9,tv,False
12354,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12355,117465,,Japanese,,62.392,10.0,4,tv,False
12356,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12357,208891,,Japanese,,59.825,8.667,3,tv,False
12358,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12359,82856,,English,,1108.646,8.488,8697,tv,False
12360,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12361,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12362,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12363,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12364,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12365,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12366,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12367,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12368,95558,,English,,64.625,8.0,8,tv,False
12369,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12370,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12371,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12372,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12373,158876,,Chinese,,58.304,8.4,9,tv,False
12374,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12375,117465,,Japanese,,62.392,10.0,4,tv,False
12376,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12377,208891,,Japanese,,59.825,8.667,3,tv,False
12378,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12379,82856,,English,,1108.646,8.488,8697,tv,False
12380,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12381,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12382,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12383,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12384,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12385,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12386,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12387,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12388,95558,,English,,64.625,8.0,8,tv,False
12389,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12390,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12391,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12392,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12393,158876,,Chinese,,58.304,8.4,9,tv,False
12394,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12395,117465,,Japanese,,62.392,10.0,4,tv,False
12396,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12397,208891,,Japanese,,59.825,8.667,3,tv,False
12398,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12399,82856,,English,,1108.646,8.488,8697,tv,False
12400,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12401,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12402,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12403,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12404,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12405,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12406,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12407,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12408,95558,,English,,64.625,8.0,8,tv,False
12409,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12410,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12411,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12412,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12413,158876,,Chinese,,58.304,8.4,9,tv,False
12414,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12415,117465,,Japanese,,62.392,10.0,4,tv,False
12416,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12417,208891,,Japanese,,59.825,8.667,3,tv,False
12418,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12419,82856,,English,,1108.646,8.488,8697,tv,False
12420,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12421,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12422,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12423,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12424,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12425,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12426,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12427,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12428,95558,,English,,64.625,8.0,8,tv,False
12429,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12430,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12431,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12432,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12433,158876,,Chinese,,58.304,8.4,9,tv,False
12434,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12435,117465,,Japanese,,62.392,10.0,4,tv,False
12436,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12437,208891,,Japanese,,59.825,8.667,3,tv,False
12438,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12439,82856,,English,,1108.646,8.488,8697,tv,False
12440,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12441,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12442,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12443,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12444,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12445,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12446,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12447,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12448,95558,,English,,64.625,8.0,8,tv,False
12449,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12450,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12451,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12452,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12453,158876,,Chinese,,58.304,8.4,9,tv,False
12454,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12455,117465,,Japanese,,62.392,10.0,4,tv,False
12456,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12457,208891,,Japanese,,59.825,8.667,3,tv,False
12458,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12459,82856,,English,,1108.646,8.488,8697,tv,False
12460,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12461,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12462,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12463,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12464,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12465,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12466,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12467,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12468,95558,,English,,64.625,8.0,8,tv,False
12469,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12470,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12471,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12472,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12473,158876,,Chinese,,58.304,8.4,9,tv,False
12474,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12475,117465,,Japanese,,62.392,10.0,4,tv,False
12476,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12477,208891,,Japanese,,59.825,8.667,3,tv,False
12478,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12479,82856,,English,,1108.646,8.488,8697,tv,False
12480,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12481,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12482,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12483,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12484,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12485,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12486,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12487,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12488,95558,,English,,64.625,8.0,8,tv,False
12489,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12490,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12491,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12492,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12493,158876,,Chinese,,58.304,8.4,9,tv,False
12494,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12495,117465,,Japanese,,62.392,10.0,4,tv,False
12496,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12497,208891,,Japanese,,59.825,8.667,3,tv,False
12498,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12499,82856,,English,,1108.646,8.488,8697,tv,False
12500,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12501,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12502,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12503,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12504,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12505,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12506,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12507,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12508,95558,,English,,64.625,8.0,8,tv,False
12509,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12510,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12511,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12512,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12513,158876,,Chinese,,58.304,8.4,9,tv,False
12514,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12515,117465,,Japanese,,62.392,10.0,4,tv,False
12516,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12517,208891,,Japanese,,59.825,8.667,3,tv,False
12518,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12519,82856,,English,,1108.646,8.488,8697,tv,False
12520,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12521,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12522,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12523,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12524,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12525,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12526,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12527,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12528,95558,,English,,64.625,8.0,8,tv,False
12529,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12530,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
