VEHICLE_ID,POLICYHOLDER_ID,BODY_STYLE_CODE,YEAR
3931,4757,20,1980
3932,7483,20,1999
3933,8390,20,1984
3934,6854,19,2000
3935,130,9,2017
3936,261,19,1976
3937,3449,19,2007
3938,4548,20,2008
3939,1457,19,1991
3940,3458,19,2010
3941,9123,3,1975
3942,2526,3,2000
3943,5518,19,2007
3944,9112,20,2017
3945,3521,30,1988
3946,5830,3,2005
3947,6667,19,2006
3948,7605,20,1994
3949,5101,30,1973
3950,5033,20,2003
3951,6292,3,2020
3952,2328,19,2020
3953,5029,30,2002
3954,1743,3,1986
3955,3484,3,1977
3956,1543,20,2007
3957,1137,19,1977
3958,6033,20,2005
3959,3777,30,1975
3960,8433,20,2001
3961,9808,30,2001
3962,8172,3,2012
3963,4001,19,1977
3964,8239,30,2008
3965,640,30,1985
3966,7458,20,2006
3967,4600,20,1985
3968,5443,19,1984
3969,3366,9,2011
3970,441,19,1970
3971,6997,20,1983
3972,6841,19,2007
3973,1815,19,1986
3974,5613,20,2003
3975,9148,3,2016
3976,7017,3,2011
3977,7291,30,1974
3978,2973,20,2023
3979,6784,19,2023
3980,8494,19,1994
3981,2386,19,1995
3982,2132,20,2019
3983,6672,19,2023
3984,4565,20,2016
3985,150,30,2004
3986,3701,19,2018
3987,6027,9,1997
3988,3525,9,2000
3989,3676,20,2013
3990,318,30,1972
3991,3671,3,1973
3992,3688,19,1982
3993,9466,19,2000
3994,9469,19,2022
3995,696,20,2006
3996,1096,3,2000
3997,6350,20,2002
3998,8951,20,2016
3999,4847,19,2006
4000,5558,30,2001
4001,2842,19,2002
4002,3592,19,1976
4003,9034,19,1994
4004,8645,19,1995
4005,8230,20,2015
4006,4754,20,1993
4007,6301,20,2009
4008,9457,30,2020
4009,7953,19,2012
4010,5679,20,1971
4011,7307,19,2018
4012,8769,9,1994
4013,7692,20,1979
4014,5947,20,1978
4015,5932,3,2007
4016,3909,19,1970
4017,8652,20,1992
4018,1152,30,1974
4019,9176,19,1978
4020,9017,9,2002
4021,2812,3,1977
4022,7436,19,2011
4023,632,30,2013
4024,33,30,1988
4025,9498,3,2022
4026,7540,20,2004
4027,5423,19,2014
4028,2108,20,2020
4029,8301,9,1975
4030,9782,20,1990
4031,1825,20,1998
4032,2399,20,1976
4033,495,30,2007
4034,6142,20,2005
4035,8114,19,1989
4036,115,20,1980
4037,5634,3,1982
4038,2556,20,2009
4039,4488,20,1971
4040,4026,20,1981
4041,6080,3,2018
4042,3645,3,1972
4043,5752,19,1970
4044,5988,30,1994
4045,3674,20,1988
4046,9384,20,2022
4047,90,19,1993
4048,9583,3,2018
4049,4948,3,2008
4050,2085,20,1978
4051,6978,9,1977
4052,1714,3,1980
4053,9198,20,2005
4054,5282,20,2020
4055,7342,19,1973
4056,1546,20,1977
4057,3179,20,2017
4058,833,19,2001
4059,526,19,2019
4060,2901,20,2016
4061,8821,20,2003
4062,4197,30,2005
4063,6408,30,2014
4064,6649,3,2000
4065,4177,3,1981
4066,1062,19,1987
4067,4750,30,1981
4068,855,20,2021
4069,7609,3,2007
4070,9890,30,2004
4071,865,20,1978
4072,8203,20,2021
4073,6334,30,1975
4074,218,30,2012
4075,7355,20,2003
4076,9564,30,2008
4077,6422,19,2000
4078,2819,3,2003
4079,3492,3,2009
4080,4138,20,1987
4081,9864,20,1974
4082,2728,19,1995
4083,9213,19,1986
4084,9893,19,1997
4085,8905,9,1991
4086,5895,30,2007
4087,3900,30,1992
4088,9080,9,2002
4089,3989,20,2013
4090,916,19,2002
4091,6992,30,2014
4092,4377,20,2002
4093,5343,19,2000
4094,5130,3,2004
4095,5566,9,1996
4096,1493,9,1983
4097,5035,9,2016
4098,5977,19,1994
4099,3017,19,2008
4100,4203,20,1982
4101,8546,20,1979
4102,1976,3,2005
4103,2396,20,2000
4104,9032,20,1973
4105,1225,9,2015
4106,1431,3,2011
4107,7614,3,1990
4108,6711,19,2010
4109,2573,19,2020
4110,2795,19,1979
4111,8881,19,2006
4112,6266,30,1988
4113,7475,20,1983
4114,7475,19,1980
4115,8025,20,2020
4116,8519,19,2003
4117,1021,19,1995
4118,4951,20,2022
4119,7193,19,2020
4120,8525,20,1994
4121,5211,3,2008
4122,2922,3,1980
4123,8418,20,2008
4124,7227,20,1981
4125,4865,20,1982
4126,57,20,2007
4127,6412,20,2018
4128,1849,30,1972
4129,9532,20,1982
4130,5072,20,2009
4131,4292,19,1998
4132,2783,20,1989
4133,3812,30,1999
4134,5503,20,1997
4135,2312,9,1980
4136,2476,3,1971
4137,9010,20,1990
4138,990,19,2018
4139,2449,20,1978
4140,5337,9,2016
4141,8178,20,2005
4142,5006,20,2015
4143,4569,30,1989
4144,7039,19,1975
4145,7529,9,1971
4146,606,3,1999
4147,1262,20,1984
4148,8508,9,1976
4149,6192,3,2018
4150,1622,19,2023
4151,3122,30,2004
4152,2799,19,1975
4153,1441,20,2022
4154,5863,30,1971
4155,6186,19,2005
4156,7082,20,2018
4157,9489,20,2010
4158,2670,19,1995
4159,2159,3,1974
4160,7989,20,1970
4161,9264,19,1979
4162,2949,3,2019
4163,194,20,2002
4164,1401,20,1970
4165,5079,20,2000
4166,5705,19,1994
4167,7627,20,2009
4168,4343,30,1997
4169,2448,3,1984
4170,5563,30,2013
4171,5542,9,2016
4172,1792,19,2004
4173,703,3,1994
4174,5725,3,1993
4175,4457,20,2009
4176,5161,3,2004
4177,9249,19,1993
4178,4435,20,1976
4179,2867,20,1977
4180,8954,20,1970
4181,5850,19,2008
4182,8928,20,1994
4183,6301,3,2018
4184,7524,9,1971
4185,1893,19,2002
4186,6053,19,2006
4187,3176,3,1990
4188,3160,20,2012
4189,6088,9,2020
4190,6837,30,2018
4191,7387,20,2002
4192,6047,20,2012
4193,6927,19,2002
4194,234,19,2010
4195,4155,30,1998
4196,5089,19,1972
4197,6084,19,2023
4198,2540,20,1990
4199,3687,20,2017
4200,784,30,1984
4201,9653,20,1985
4202,3712,20,2009
4203,4115,20,1973
4204,1210,3,2000
4205,1560,20,2010
4206,3515,20,1980
4207,8912,19,1980
4208,278,20,1996
4209,2852,20,2019
4210,3680,30,1971
4211,681,20,1970
4212,8440,30,2013
4213,9365,20,2007
4214,213,3,1975
4215,1036,19,2003
4216,205,9,1973
4217,8870,30,1971
4218,6940,20,1991
4219,1947,19,2020
4220,6312,3,2003
4221,5380,30,1995
4222,1043,3,1994
4223,2765,20,1978
4224,5059,30,1970
4225,9529,9,2005
4226,5972,19,1992
4227,1628,20,2002
4228,7744,30,1982
4229,688,30,1993
4230,6019,20,2012
4231,6598,19,2011
4232,862,19,1972
4233,3236,19,1972
4234,8211,20,1997
4235,1839,20,2015
4236,1752,9,2013
4237,5003,9,1981
4238,5931,19,2019
4239,9590,30,1990
4240,9342,19,1992
4241,6023,30,1995
4242,992,20,1981
4243,5890,20,1998
4244,8815,20,2008
4245,7321,20,1977
4246,941,3,1986
4247,9263,20,1988
4248,3653,20,2014
4249,1032,30,1982
4250,7461,19,1977
4251,189,30,1983
4252,1950,20,1971
4253,4634,30,1978
4254,708,19,2017
4255,9086,3,1991
4256,1340,3,1981
4257,5887,9,1976
4258,2584,20,2019
4259,6867,20,2019
4260,195,19,1976
4261,6097,20,2023
4262,6087,3,1973
4263,5311,20,1972
4264,20,3,1999
4265,9064,19,2013
4266,7001,3,1993
4267,3239,19,2014
4268,1994,30,1971
4269,9091,20,1972
4270,3165,19,1974
4271,8604,20,1971
4272,9370,20,1999
4273,9715,20,2006
4274,2336,3,1977
4275,3733,19,2011
4276,5241,30,1986
4277,7448,20,1999
4278,4687,30,1996
4279,7080,3,1972
4280,5312,30,2002
4281,6708,30,2008
4282,7070,3,2005
4283,2713,30,1982
4284,6046,19,2015
4285,7474,19,2010
4286,9004,20,1986
4287,7070,20,2007
4288,3514,19,2015
4289,1966,20,2002
4290,4648,20,1987
4291,3670,20,1990
4292,2511,20,1999
4293,6495,20,1994
4294,5221,20,2023
4295,1562,30,2004
4296,170,3,2003
4297,4332,20,2019
4298,8074,19,2002
4299,7363,3,1970
4300,8834,30,2012
4301,9086,20,2014
4302,9792,20,1988
4303,1948,30,1980
4304,4959,19,1978
4305,1198,30,1984
4306,9226,19,1977
4307,3513,30,2022
4308,8432,20,1986
4309,8221,19,2023
4310,7087,19,2013
4311,4406,3,1975
4312,2229,20,1973
4313,8151,20,1988
4314,5948,3,1999
4315,5755,3,1973
4316,8695,20,2011
4317,4781,20,1985
4318,9711,20,2016
4319,2492,20,2021
4320,1103,3,1974
4321,2408,3,2011
4322,4595,20,2009
4323,7126,30,1997
4324,3452,20,2010
4325,5967,19,2007
4326,3085,20,1982
4327,8963,19,1985
4328,1620,20,2013
4329,3964,30,2018
4330,4451,19,2004
4331,2912,20,1972
4332,416,20,2004
4333,5029,3,2004
4334,1975,9,2014
4335,377,19,1985
4336,6690,20,2011
4337,1001,19,2010
4338,4368,30,2022
4339,3027,20,2004
4340,74,3,2004
4341,6449,20,2021
4342,2275,20,1987
4343,8786,20,1990
4344,5409,3,2017
4345,6368,3,1978
4346,8921,19,1975
4347,7015,20,1976
4348,1722,20,1994
4349,7258,9,1993
4350,513,3,2010
4351,9198,30,1975
4352,6985,19,1991
4353,1054,20,1995
4354,779,19,1970
4355,9081,20,1997
4356,6999,19,2020
4357,4510,20,2013
4358,1491,30,2006
4359,9232,30,2005
4360,1552,3,1984
4361,4059,19,1970
4362,9944,19,2010
4363,9734,20,1974
4364,7838,30,1979
4365,2999,20,2019
4366,6236,3,2003
4367,6222,20,1973
4368,5284,20,2007
4369,2859,30,2001
4370,4601,19,1973
4371,8300,3,2015
4372,6447,20,2021
4373,985,20,2005
4374,477,19,1998
4375,8857,19,1981
4376,3184,20,2015
4377,6495,20,1974
4378,2893,20,2016
4379,9704,3,2023
4380,6844,19,1978
4381,375,20,2018
4382,1880,20,1998
4383,9314,30,1975
4384,5019,3,1993
4385,3565,20,1989
4386,2254,3,1977
4387,5722,19,2012
4388,2873,20,1982
4389,4726,20,1973
4390,2263,3,1997
4391,6022,20,2005
4392,7695,19,1986
4393,7239,19,1988
4394,2171,19,1994
4395,7219,20,2001
4396,672,19,1977
4397,7776,20,1977
4398,7022,20,2000
4399,8039,19,2003
4400,4020,30,2022
4401,3284,20,1991
4402,9213,20,2009
4403,7012,19,1971
4404,203,20,2007
4405,2974,19,1999
4406,567,20,1998
4407,9084,30,2022
4408,1573,30,2010
4409,848,9,1995
4410,8611,3,1975
4411,1138,19,1972
4412,8401,20,1977
4413,1642,20,1977
4414,7360,3,2009
4415,2358,19,1971
4416,3274,3,2019
4417,910,20,1992
4418,305,20,2022
4419,5986,30,1987
4420,6497,20,2002
4421,8037,20,2001
4422,9403,20,1973
4423,2704,19,2015
4424,5642,3,1980
4425,960,20,2006
4426,7983,19,1981
4427,5652,19,1999
4428,7322,9,2008
4429,4693,3,2019
4430,6441,3,1979
4431,2118,3,2004
4432,1492,3,2015
4433,1166,20,1988
4434,2771,3,1985
4435,412,20,1977
4436,2316,9,1982
4437,3681,3,1992
4438,8269,30,2010
4439,6446,30,2003
4440,1763,30,1975
4441,2755,20,2001
4442,6388,20,2008
4443,9833,3,1984
4444,4380,19,1987
4445,7401,3,1994
4446,3866,3,1997
4447,1499,30,1972
4448,8051,20,2002
4449,9867,3,1994
4450,5598,20,2006
4451,7805,30,1972
4452,7068,20,1998
4453,8978,19,1985
4454,6247,20,1999
4455,677,30,1981
4456,5975,20,1970
4457,2181,19,1992
4458,2809,3,1972
4459,956,20,1990
4460,1132,20,2006
4461,8518,3,1988
4462,9032,3,1979
4463,5337,20,1982
4464,3168,20,1982
4465,4176,3,2015
4466,5183,20,1986
4467,2985,20,1977
4468,9847,20,1977
4469,5423,19,1974
4470,5420,30,1998
4471,1359,20,1985
4472,9116,19,1988
4473,3312,19,2023
4474,8135,20,1995
4475,2859,19,2003
4476,973,20,2007
4477,1709,20,2007
4478,7288,19,2010
4479,5272,20,2010
4480,7700,19,1974
4481,7694,20,2014
4482,9073,30,1990
4483,2430,30,1984
4484,5118,20,2020
4485,8967,20,2010
4486,1222,20,1986
4487,8516,19,1984
4488,6088,3,1988
4489,2770,30,1992
4490,244,20,1990
4491,7008,20,1989
4492,6404,19,1999
4493,2928,20,1972
4494,1401,20,2016
4495,6574,20,1981
4496,8065,30,2001
4497,9911,19,2023
4498,1044,30,2014
4499,8520,19,1980
4500,8265,20,1990
4501,4614,20,1991
4502,4450,19,2020
4503,1082,19,1986
4504,1087,30,2010
4505,5829,30,1999
4506,4103,3,1974
4507,5180,9,2001
4508,9377,20,2017
4509,9172,30,1996
4510,3260,30,2002
4511,138,19,1977
4512,2326,30,2014
4513,2843,3,1977
4514,1374,3,1976
4515,8565,20,1984
4516,4673,20,1980
4517,4271,19,2013
4518,4094,20,1979
4519,4308,30,2007
4520,9471,19,2009
4521,9362,20,1970
4522,6449,20,1970
4523,3407,19,1980
4524,3119,20,1984
4525,8358,19,1975
4526,4962,20,1971
4527,3754,30,1982
4528,4598,3,2015
4529,5433,20,1994
4530,8321,20,1990
4531,9884,19,2013
4532,1981,19,2009
4533,424,19,2008
4534,451,30,1974
4535,9924,20,2021
4536,9339,20,1971
4537,2268,3,1981
4538,6198,19,1981
4539,7568,3,1972
4540,82,3,1987
4541,652,19,1975
4542,5345,20,2000
4543,6471,30,2002
4544,4784,30,1997
4545,1662,3,1984
4546,4533,20,2009
4547,6542,30,2020
4548,3769,20,2002
4549,6811,19,1986
4550,4039,3,2003
4551,6985,30,1974
4552,6495,19,1985
4553,4738,20,1970
4554,8842,19,1990
4555,5261,9,1979
4556,6036,20,2010
4557,1134,30,2010
4558,9157,3,1985
4559,5616,20,1987
4560,1172,20,2022
4561,8928,3,1985
4562,3307,20,2015
4563,3080,20,2001
4564,9964,20,1985
4565,398,20,2009
4566,4950,3,2019
4567,8087,20,2013
4568,6171,3,1991
4569,3483,20,1982
4570,8846,3,2016
4571,5937,19,2007
4572,8250,3,1983
4573,2412,3,2016
4574,7664,30,1988
4575,2620,19,2022
4576,527,19,1992
4577,1701,3,1986
4578,6913,19,1973
4579,1999,19,1981
4580,7112,20,2020
4581,3657,20,1973
4582,5998,20,2018
4583,9536,20,1976
4584,3240,20,1989
4585,770,30,1997
4586,1870,19,1997
4587,3360,3,1984
4588,8132,30,2021
4589,6186,19,2022
4590,2516,19,1989
4591,3257,19,2008
4592,6338,19,1971
4593,9453,9,1974
4594,6772,19,2022
4595,6927,30,1977
4596,1575,20,2008
4597,5830,30,2009
4598,7320,20,2017
4599,5854,30,2015
4600,9308,20,1998
4601,8212,3,2015
4602,5645,3,1996
4603,3092,30,2020
4604,4036,20,2018
4605,3302,20,1976
4606,7200,20,2007
4607,7143,20,2003
4608,2148,20,2003
4609,7307,20,1984
4610,4451,9,1979
4611,8995,20,1977
4612,2722,19,1986
4613,8916,19,1974
4614,8117,30,2007
4615,2047,19,1982
4616,2334,19,1985
4617,3655,30,2001
4618,8236,3,1977
4619,6870,30,1974
4620,7399,9,2015
4621,8707,19,2004
4622,5907,30,1999
4623,6663,19,2009
4624,4071,9,2023
4625,4699,19,1978
4626,8204,3,1971
4627,3631,20,1973
4628,9833,19,2015
4629,2438,3,2006
4630,7872,30,1988
4631,4908,19,2018
4632,2463,30,1973
4633,979,3,1996
4634,1841,30,1983
4635,4782,20,1984
4636,9000,19,2008
4637,3250,30,2007
4638,6982,19,2022
4639,8134,20,2000
4640,5555,20,2019
4641,864,20,1994
4642,6932,19,1998
4643,78,20,2012
4644,7628,30,1980
4645,5038,30,2011
4646,5130,3,2007
4647,5323,20,1972
4648,1512,20,2013
4649,3875,20,2008
4650,267,20,1970
4651,3402,30,2014
4652,2585,19,2010
4653,6669,30,2020
4654,4208,20,2019
4655,337,30,1987
4656,6916,19,1993
4657,2112,20,1974
4658,3507,3,1980
4659,5246,20,2005
4660,7582,3,1990
4661,9518,20,1993
4662,6248,30,1978
4663,8131,3,1978
4664,9114,30,1972
4665,8605,19,2002
4666,5777,19,1995
4667,6569,19,2019
4668,7624,20,1973
4669,1097,19,2019
4670,7464,20,2008
4671,1370,30,2023
4672,6999,20,2011
4673,2972,3,2004
4674,4663,19,2008
4675,8087,3,1971
4676,1246,20,1997
4677,7450,20,1974
4678,2665,19,2002
4679,1599,20,2014
4680,4748,20,2008
4681,2207,3,1978
4682,6618,3,2014
4683,1838,20,2017
4684,776,19,1979
4685,2158,20,2008
4686,6196,30,1987
4687,2705,19,1994
4688,2064,3,2013
4689,7362,30,1998
4690,6619,20,1987
4691,8696,30,2010
4692,211,9,1992
4693,7825,30,2012
4694,7656,19,2023
4695,4393,20,1990
4696,4293,19,2001
4697,8156,30,1976
4698,9452,20,2016
4699,4195,20,2005
4700,4217,30,1972
4701,6258,20,1971
4702,214,3,1989
4703,9630,20,1992
4704,6244,30,2016
4705,8808,30,1999
4706,1332,20,1991
4707,147,3,1980
4708,4133,3,1978
4709,3134,30,1980
4710,6981,20,2021
4711,7448,19,1970
4712,4263,3,1971
4713,2773,3,2005
4714,2336,20,2022
4715,1602,30,2014
4716,1384,20,2003
4717,3539,30,2002
4718,3128,3,1986
4719,6204,20,2008
4720,5546,20,1977
4721,1284,19,2014
4722,1246,19,2018
4723,9860,20,1981
4724,8,3,2019
4725,4589,20,1980
4726,5565,20,1980
4727,8957,30,1982
4728,5451,30,1984
4729,5908,20,1991
4730,4237,20,1989
4731,4813,20,2007
4732,6463,19,2002
4733,4387,20,1981
4734,5478,20,1998
4735,3106,19,2011
4736,1652,30,1985
4737,6727,19,1983
4738,3151,20,2003
4739,1604,20,1991
4740,7329,20,1988
4741,4457,20,1982
4742,9595,3,1987
4743,8707,19,1996
4744,8513,30,2006
4745,7407,19,2013
4746,8527,20,2020
4747,4043,19,2020
4748,6840,3,2006
4749,515,20,2013
4750,1619,3,1984
4751,701,20,1993
4752,9540,20,2021
4753,5738,19,2008
4754,6942,20,1998
4755,4332,19,1972
4756,9883,9,2016
4757,417,20,2023
4758,8214,19,1979
4759,3812,19,2019
4760,2593,19,1985
4761,3689,30,1990
4762,1791,19,1997
4763,1994,19,1992
4764,5223,20,1977
4765,4518,3,1992
4766,1809,20,1996
4767,7234,3,2021
4768,5395,3,2009
4769,5933,19,2010
4770,9991,3,2008
4771,448,19,2022
4772,5029,19,2000
4773,276,19,2000
4774,7478,3,1985
4775,1043,30,1993
4776,4676,19,2010
4777,2304,30,1991
4778,7688,30,1979
4779,969,30,1974
4780,2528,30,1992
4781,5191,30,2018
4782,861,20,2012
4783,4274,3,1999
4784,7372,20,1987
4785,2046,20,1982
4786,1071,19,1972
4787,8525,19,1985
4788,5740,20,1995
4789,3338,20,1997
4790,8860,19,2007
4791,9409,30,1973
4792,7831,30,2020
4793,2023,20,1981
4794,5423,19,1979
4795,831,30,2019
4796,8285,3,1991
4797,3621,20,2006
4798,9045,3,2002
4799,4926,20,2007
4800,4502,20,1989
4801,637,19,1985
4802,150,20,1982
4803,6329,20,2006
4804,6668,20,2003
4805,208,20,2003
4806,9131,9,1978
4807,4259,30,1997
4808,5564,19,1977
4809,6590,3,2017
4810,9888,19,1976
4811,8976,20,1991
4812,569,20,1982
4813,4227,20,1977
4814,7824,20,1992
4815,9417,19,2001
4816,6011,30,1998
4817,6922,30,1992
4818,309,19,2001
4819,8494,20,2003
4820,664,30,1973
4821,8115,30,1998
4822,7094,30,1995
4823,4167,3,2007
4824,4267,30,1977
4825,2882,30,2022
4826,5214,9,2014
4827,9494,20,2009
4828,9955,20,1999
4829,3207,30,1991
4830,5908,3,2007
4831,6296,30,2014
4832,230,30,2010
4833,7918,20,2017
4834,7371,19,1971
4835,6560,3,2009
4836,1962,20,2008
4837,2995,19,2017
4838,9780,19,2000
4839,1777,19,1987
4840,5464,30,2018
4841,421,20,1992
4842,1468,19,1980
4843,5911,20,1980
4844,562,3,1974
4845,3409,30,1990
4846,9921,3,2021
4847,6584,3,1986
4848,5326,19,2014
4849,774,20,1977
4850,8701,3,1986
4851,7882,3,2023
4852,9179,20,1980
4853,1676,20,1994
4854,1473,20,2015
4855,9932,3,1997
4856,6112,30,1983
4857,801,20,2012
4858,5137,19,1975
4859,551,19,1975
4860,3122,19,1976
4861,6257,3,2004
4862,3872,30,2008
4863,6921,19,1972
4864,6242,19,1980
4865,2973,30,2017
4866,6716,19,2017
4867,1587,3,2000
4868,7010,20,2004
4869,9098,3,1983
4870,214,19,2005
4871,7260,3,1998
4872,6514,20,1970
4873,5509,19,2016
4874,9810,30,2006
4875,5776,20,2007
4876,4215,20,1999
4877,4022,19,2023
4878,269,20,2018
4879,7812,30,2006
4880,5298,20,1981
4881,9563,20,2005
4882,696,9,1975
4883,2271,19,2009
4884,5104,20,2010
4885,6505,20,1988
4886,3758,20,2007
4887,3315,30,1984
4888,75,3,1983
4889,2295,30,2008
4890,9514,20,2012
4891,1801,19,1987
4892,9354,20,1976
4893,1380,3,1977
4894,5986,20,1982
4895,8686,30,2017
4896,4493,19,2006
4897,2504,19,1988
4898,4013,3,1989
4899,6342,30,2003
4900,7066,19,1996
4901,993,3,1988
4902,9893,20,1989
4903,9889,30,2006
4904,9099,3,2022
4905,8580,30,2016
4906,8632,20,2000
4907,8700,20,1997
4908,4395,30,1989
4909,4873,20,2007
4910,9902,20,2014
4911,4757,3,1994
4912,5698,20,2020
4913,4612,20,1972
4914,7128,19,2007
4915,8780,3,1983
4916,8515,20,2015
4917,8467,20,1982
4918,4639,20,1970
4919,2496,30,2008
4920,2737,20,1995
4921,6891,19,2001
4922,9719,19,2005
4923,1868,30,1999
4924,3238,30,1974
4925,7413,20,1988
4926,3451,20,1998
4927,3274,30,1983
4928,6755,20,2002
4929,3816,20,2013
4930,8083,30,2020
4931,1045,30,1994
4932,6960,19,1991
4933,954,19,2013
4934,5314,20,2018
4935,2732,30,1985
4936,8686,19,1997
4937,5898,30,2011
4938,8832,30,2016
4939,7662,20,2010
4940,3534,30,2008
4941,1921,30,1998
4942,5036,30,1991
4943,1744,9,2015
4944,1488,19,2012
4945,2934,20,1977
4946,4255,19,2006
4947,7238,3,1984
4948,4885,20,2022
4949,5887,20,1977
4950,856,30,2014
4951,8114,3,1996
4952,4931,20,1985
4953,8981,3,1973
4954,9928,9,1977
4955,8872,20,1987
4956,1761,19,1987
4957,1946,30,2019
4958,9255,30,1982
4959,7387,30,1996
4960,4593,19,2020
4961,7153,19,2007
4962,4152,20,1987
4963,8636,30,2002
4964,1646,3,2003
4965,2036,3,1994
4966,5256,30,2016
4967,8529,3,1975
4968,8609,3,2010
4969,2386,19,1996
4970,2927,30,1978
4971,3983,30,2018
4972,4237,20,1972
4973,7725,3,1983
4974,8371,19,2023
4975,5447,3,1978
4976,1204,20,1986
4977,7509,20,1991
4978,8286,20,1985
4979,8418,20,2020
4980,1127,19,1987
4981,4526,19,1993
4982,3552,30,1982
4983,3894,20,2018
4984,8513,3,1983
4985,3560,3,2011
4986,674,20,2023
4987,7975,19,2020
4988,502,20,2011
4989,5422,30,1977
4990,6819,19,2010
4991,5769,20,2007
4992,7689,20,2006
4993,4284,19,1990
4994,4875,20,2004
4995,4782,19,1994
4996,3797,20,1994
4997,5138,3,2015
4998,6260,30,1980
4999,592,30,1989
5000,3948,3,1974
5001,7280,20,2019
5002,8428,3,2023
5003,4396,20,1996
5004,7785,19,1986
5005,7201,30,1993
5006,3447,20,2001
5007,1969,30,2001
5008,361,3,2002
5009,9278,20,1981
5010,7787,19,1988
5011,1197,19,1997
5012,3876,30,1986
5013,9830,20,2006
5014,4339,19,2003
5015,5620,30,2001
5016,4492,20,1975
5017,1228,19,1970
5018,6449,3,2007
5019,4380,20,2004
5020,1328,3,1986
5021,6075,20,2006
5022,1152,19,2022
5023,1259,20,1994
5024,6468,20,1982
5025,7820,20,1998
5026,4324,20,2001
5027,1515,20,2018
5028,922,20,1982
5029,5311,20,1996
5030,8721,20,2009
5031,9916,3,1984
5032,1783,19,1993
5033,514,30,1982
5034,7730,20,2021
5035,372,30,2020
5036,6293,20,1982
5037,1894,20,2023
5038,5536,3,1992
5039,7925,20,1985
5040,1615,20,2019
5041,4023,30,2007
5042,4211,19,2002
5043,6201,19,1992
5044,2042,3,1984
5045,9870,20,2017
5046,6816,20,1989
5047,2194,20,1986
5048,1035,20,1985
5049,8427,9,1972
5050,9635,30,2023
5051,2016,3,1997
5052,1217,20,1975
5053,4720,19,1973
5054,6788,20,2002
5055,5638,20,2015
5056,2043,30,1979
5057,7415,3,2005
5058,8175,3,2005
5059,3762,3,1981
5060,7884,3,2018
5061,4617,20,2000
5062,8777,20,1992
5063,2472,30,2014
5064,9582,20,1981
5065,6542,20,1996
5066,1968,20,2016
5067,1022,19,2015
5068,5815,20,2014
5069,6941,19,1994
5070,9722,20,1997
5071,4484,20,1991
5072,7194,19,2007
5073,1542,3,2005
5074,1847,20,2004
5075,4376,19,1992
5076,9197,3,2011
5077,338,30,2008
5078,8967,19,2000
5079,6356,20,2012
5080,5099,20,1987
5081,8955,19,1999
5082,228,19,1974
5083,5203,19,1978
5084,1137,19,1989
5085,8610,19,1976
5086,1236,30,1989
5087,3252,19,1970
5088,2957,3,1979
5089,2546,3,2005
5090,1464,9,1979
5091,2007,19,1999
5092,7484,30,2004
5093,9681,20,1995
5094,7291,3,1996
5095,6073,20,2013
5096,2028,20,2017
5097,51,20,2004
5098,8952,30,1970
5099,2605,19,1970
5100,2181,20,2014
5101,7852,30,1994
5102,8039,3,1978
5103,9415,20,1995
5104,1219,19,1987
5105,3980,20,1974
5106,7456,20,1979
5107,9646,20,1976
5108,7134,20,1973
5109,9348,20,1985
5110,7767,19,1981
5111,1526,30,1988
5112,5962,19,2003
5113,7549,19,2005
5114,1902,20,1972
5115,34,9,1971
5116,5724,30,2015
5117,5228,20,1972
5118,9006,20,2001
5119,8929,30,1995
5120,8514,19,1978
5121,7908,20,1977
5122,3953,19,1990
5123,2771,30,1993
5124,5273,19,2018
5125,9318,30,1975
5126,9890,3,2016
5127,5213,30,2015
5128,8588,19,2014
5129,4472,9,1988
5130,9872,19,1979
5131,674,30,2017
5132,2510,3,1978
5133,2103,3,1979
5134,484,3,1995
5135,6111,9,2007
5136,7228,3,2011
5137,1262,20,1973
5138,7784,30,2022
5139,9197,30,1998
5140,3329,30,2022
5141,856,20,1973
5142,7717,20,2003
5143,3809,19,1997
5144,5818,20,2017
5145,1694,20,1984
5146,3992,3,2009
5147,5120,3,1985
5148,7240,20,1976
5149,9548,20,2000
5150,4785,19,1999
5151,9809,20,2012
5152,3942,20,1999
5153,7798,20,2004
5154,2272,3,1977
5155,189,20,1971
5156,6765,30,1981
5157,9641,19,1984
5158,727,20,1987
5159,8977,20,1987
5160,550,19,2008
5161,8969,19,1998
5162,5251,30,1989
5163,3471,20,2017
5164,6273,19,1986
5165,7729,19,1983
5166,4922,3,2014
5167,4048,20,1984
5168,9439,20,1996
5169,6209,20,2013
5170,2845,3,2019
5171,1955,20,2019
5172,7019,20,1990
5173,4680,3,2022
5174,4317,30,1982
5175,3732,30,2011
5176,9345,20,2007
5177,4969,19,2019
5178,6895,19,1987
5179,7947,20,1975
5180,6969,20,1998
5181,3529,20,2012
5182,2196,20,2006
5183,8631,20,1974
5184,393,3,1984
5185,6564,3,2007
5186,1070,20,2020
5187,4320,3,1976
5188,9350,19,1975
5189,1758,20,1990
5190,9575,20,2017
5191,9564,9,2015
5192,6135,30,1979
5193,7881,20,1974
5194,5136,3,1995
5195,1805,20,1998
5196,8021,20,1982
5197,754,30,1989
5198,388,20,1988
5199,4333,19,1994
5200,4878,30,1976
5201,5625,20,1974
5202,6940,19,2001
5203,8705,20,1983
5204,8217,3,1996
5205,6780,19,2003
5206,5518,3,2013
5207,7123,3,1971
5208,7065,20,2007
5209,3661,19,1999
5210,5960,20,2001
