COVERAGE_ID,POLICYHOLDER_ID,COVERAGE_STATUS
4018,9850,Active
4023,7893,Active
4026,2521,Active
4028,5404,Active
4030,9922,Active
4031,2440,Active
4032,8975,Active
4036,1450,Active
4039,2403,Active
4041,2080,Active
4043,220,Active
4049,6246,Active
4050,7997,Active
4062,9731,Active
4063,3842,Active
4070,1347,Active
4075,5311,Active
4078,1296,Active
4083,2589,Active
4085,140,Active
4091,9015,Active
4093,3277,Active
4094,2161,Active
4096,161,Active
4099,4311,Active
4100,2475,Active
4104,1324,Active
4105,4629,Active
4106,3730,Active
4107,2890,Active
4110,6497,Active
4117,6356,Active
4123,9140,Active
4124,1892,Active
4125,3406,Active
4127,1805,Active
4128,988,Active
4132,141,Active
4133,3480,Active
4134,6076,Active
4140,6758,Active
4144,9891,Active
4145,5857,Active
4148,8795,Active
4153,4036,Active
4154,1005,Active
4158,7429,Active
4159,8386,Active
4160,1603,Active
4164,5688,Active
4167,331,Active
4168,2730,Active
4170,420,Active
4171,7263,Active
4173,831,Active
4174,2802,Active
4175,1153,Active
4177,3506,Active
4178,3753,Active
4179,4841,Active
4180,6781,Active
4181,5241,Active
4183,3211,Active
4184,9087,Active
4185,8127,Active
4187,5476,Active
4188,7440,Active
4191,6035,Active
4192,5154,Active
4194,3150,Active
4200,246,Active
4201,3220,Active
4203,3030,Active
4210,4733,Active
4211,1732,Active
4213,8220,Active
4216,6715,Active
4221,3290,Active
4223,6007,Active
4231,1424,Active
4232,3648,Active
4236,7280,Active
4237,272,Active
4238,9227,Active
4240,6515,Active
4248,7112,Active
4250,1574,Active
4252,2899,Active
4253,8975,Active
4256,3236,Active
4260,5495,Active
4265,7788,Active
4269,9323,Active
4276,4272,Active
4277,5291,Active
4281,1854,Active
4283,144,Active
4287,6822,Active
4290,3219,Active
4296,6816,Active
4298,914,Active
4302,8137,Active
4303,1854,Active
4307,5675,Active
4310,6313,Active
4316,3278,Active
4319,4826,Active
4320,4287,Active
4322,5122,Active
4325,2757,Active
4326,6256,Active
4327,9621,Active
4328,2815,Active
4331,7593,Active
4332,7440,Active
4344,1092,Active
4345,5742,Active
4349,475,Active
4351,9506,Active
4353,7366,Active
4355,6888,Active
4359,4082,Active
4362,8967,Active
4368,4837,Active
4369,6721,Active
4374,1529,Active
4376,6064,Active
4379,3281,Active
4381,3512,Active
4384,9097,Active
4386,4114,Active
4387,3395,Active
4389,6711,Active
4396,7094,Active
4397,8093,Active
4401,7184,Active
4402,4627,Active
4405,5417,Active
4410,5257,Active
4414,3385,Active
4417,110,Active
4418,6038,Active
4419,9103,Active
4420,5408,Active
4421,5706,Active
4423,527,Active
4434,5048,Active
4439,5176,Active
4443,6208,Active
4444,985,Active
4449,2203,Active
4451,4987,Active
4453,7925,Active
4457,7050,Active
4461,6779,Active
4462,6526,Active
4463,4758,Active
4464,8744,Active
4468,3828,Active
4470,254,Active
4475,6137,Active
4478,7167,Active
4479,3953,Active
4480,9073,Active
4481,7002,Active
4482,7681,Active
4486,837,Active
4490,6363,Active
4491,4652,Active
4492,8292,Active
4495,3677,Active
4497,1007,Active
4499,7896,Active
4504,3294,Active
4508,1834,Active
4509,1694,Active
4510,9828,Active
4514,5357,Active
4519,1810,Active
4521,8090,Active
4524,9792,Active
4525,5335,Active
4526,2787,Active
4528,2886,Active
4534,2857,Active
4537,6560,Active
4540,5671,Active
4542,5148,Active
4543,9531,Active
4546,934,Active
4547,1351,Active
4550,4376,Active
4552,1216,Active
4559,9878,Active
4560,3313,Active
4561,3002,Active
4565,9020,Active
4570,104,Active
4572,7345,Active
4573,4103,Active
4576,990,Active
4583,5981,Active
4585,2279,Active
4587,7271,Active
4590,1771,Active
4591,3017,Active
4596,3061,Active
4598,8879,Active
4601,4555,Active
4608,7184,Active
4609,2766,Active
4617,969,Active
4618,7481,Active
4622,9573,Active
4627,4594,Active
4628,2759,Active
4635,114,Active
4636,9217,Active
4642,4698,Active
4644,1258,Active
4645,4617,Active
4646,2441,Active
4649,2390,Active
4651,2148,Active
4652,3119,Active
4655,1742,Active
4656,9737,Active
4657,4426,Active
4660,8164,Active
4661,402,Active
4663,5405,Active
4665,7747,Active
4666,1575,Active
4673,4076,Active
4674,6173,Active
4677,6682,Active
4680,3637,Active
4681,5987,Active
4684,2137,Active
4686,7377,Active
4687,4266,Active
4688,6333,Active
4693,8672,Active
4694,4404,Active
4695,5637,Active
4697,4364,Active
4701,6325,Active
4702,9831,Active
4703,3480,Active
4704,6729,Active
4705,6831,Active
4706,2536,Active
4707,2149,Active
4709,3324,Active
4713,3456,Active
4714,1329,Active
4719,9268,Active
4720,9828,Active
4723,4045,Active
4726,5493,Active
4730,5599,Active
4733,6602,Active
4735,4845,Active
4738,7563,Active
4741,7889,Active
4743,6715,Active
4744,7433,Active
4746,390,Active
4749,2204,Active
4753,39,Active
4754,2249,Active
4757,228,Active
4758,1366,Active
4759,4355,Active
4761,7658,Active
4762,5265,Active
4763,3881,Active
4768,8260,Active
4771,8227,Active
4772,5818,Active
4773,7330,Active
4774,5592,Active
4778,9093,Active
4781,2879,Active
4782,5841,Active
4785,500,Active
4787,2824,Active
4794,8484,Active
4795,5111,Active
4797,9162,Active
4799,7944,Active
4800,9610,Active
4808,550,Active
4809,8126,Active
4812,9399,Active
4816,17,Active
4820,2701,Active
4823,5795,Active
4825,7187,Active
4828,3281,Active
4831,8875,Active
4834,7830,Active
4839,9568,Active
4842,3111,Active
4845,1337,Active
4849,6720,Active
4851,8867,Active
4854,8874,Active
4858,5189,Active
4860,7703,Active
4861,7865,Active
4865,7995,Active
4866,8153,Active
4867,3794,Active
4870,889,Active
4871,1483,Active
4874,8593,Active
4875,428,Active
4877,7093,Active
4878,9697,Active
4880,826,Active
4881,4530,Active
4883,5377,Active
4887,4113,Active
4890,2423,Active
4891,3697,Active
4896,884,Active
4900,3258,Active
4904,5429,Active
4906,3991,Active
4907,2197,Active
4910,5379,Active
4914,2095,Active
4915,995,Active
4919,2824,Active
4920,9539,Active
4925,4865,Active
4930,5222,Active
4937,7191,Active
4938,3119,Active
4939,5970,Active
4941,426,Active
4943,6644,Active
4944,1280,Active
4948,9198,Active
4950,9981,Active
4952,4529,Active
4953,1871,Active
4956,8030,Active
4958,3709,Active
4960,494,Active
4961,9321,Active
4963,4452,Active
4967,9441,Active
4970,9248,Active
4971,3991,Active
4972,7492,Active
4975,8665,Active
4980,8571,Active
4984,5359,Active
4988,2554,Active
4991,4976,Active
4993,5607,Active
4995,4580,Active
4996,5415,Active
5000,8481,Active
5003,1808,Active
5004,7438,Active
5006,5226,Active
5008,4530,Active
5015,6257,Active
5017,1251,Active
5019,150,Active
5020,4101,Active
5025,7042,Active
5028,78,Active
5032,6222,Active
5037,2511,Active
5038,6586,Active
5039,9757,Active
5044,1803,Active
5046,3852,Active
5048,4576,Active
5049,4178,Active
5051,4404,Active
5052,9196,Active
5055,829,Active
5060,4752,Active
5061,135,Active
5062,2161,Active
5063,4267,Active
5064,6602,Active
5067,4045,Active
5073,3640,Active
5077,923,Active
5080,4405,Active
5082,7631,Active
5083,4620,Active
5087,1786,Active
5091,2634,Active
5092,6818,Active
5093,9793,Active
5094,5053,Active
5095,5706,Active
5101,4705,Active
5102,7448,Active
5103,1944,Active
5106,7314,Active
5110,6777,Active
5111,3407,Active
5112,822,Active
5114,9290,Active
5115,6170,Active
5116,5388,Active
5120,6797,Active
5121,8664,Active
5122,8642,Active
5124,6442,Active
5126,6531,Active
5127,8526,Expired
5129,2029,Active
5130,1511,Active
5132,1241,Expired
5133,2099,Active
5134,2990,Active
5135,5156,Active
5136,2909,Expired
5137,9352,Expired
5138,8737,Active
5139,9235,Active
5141,9349,Expired
5143,6599,Expired
5144,5849,Active
5145,6149,Active
5146,4239,Active
5147,7656,Active
5148,2006,Active
5149,4003,Active
5152,2337,Expired
5154,7375,Active
5157,4152,Expired
5158,8206,Expired
5160,9745,Active
5161,4273,Expired
5162,8588,Active
5163,6307,Active
5164,2329,Active
5165,7978,Expired
5167,4261,Active
5169,5196,Active
5170,1698,Active
5172,6630,Active
5173,7382,Active
5174,8391,Active
5177,864,Active
5178,4605,Active
5180,9620,Active
5181,8940,Expired
5183,1422,Active
5185,6184,Expired
5186,8931,Expired
5187,7936,Active
5189,722,Active
5190,8215,Active
5192,5040,Expired
5194,3966,Active
5195,5555,Active
5196,8065,Active
5197,6110,Expired
5198,9161,Active
5199,8074,Active
5200,6597,Active
5201,2064,Expired
5202,4673,Active
5204,5879,Expired
5206,2525,Active
5207,6479,Active
5208,9979,Expired
5209,7289,Active
5210,5656,Active
5213,6571,Active
5214,3858,Expired
5216,8033,Expired
5219,6273,Expired
5220,9398,Expired
5221,2210,Active
5222,1850,Active
5224,157,Active
5225,4717,Active
5226,9374,Active
5227,5581,Expired
5228,5102,Active
5229,118,Active
5230,7551,Expired
5232,9533,Active
5233,7365,Active
5235,9152,Active
5236,3474,Active
5237,960,Active
5239,4027,Active
5241,3793,Active
5244,7971,Active
5246,3992,Active
5248,3226,Active
5250,691,Active
5251,7392,Active
5252,704,Expired
5253,8002,Active
5255,7174,Active
5257,5796,Expired
5258,375,Active
5262,866,Active
5263,3141,Active
5264,3246,Active
5268,5434,Active
5269,1212,Active
5270,5145,Active
5271,5202,Active
5274,5462,Active
5275,2789,Active
5276,9054,Active
5278,8468,Expired
5279,8219,Expired
5281,2469,Active
5282,8592,Expired
5284,2284,Active
5285,8601,Active
5286,9605,Active
5288,204,Active
5289,2597,Expired
5292,1401,Expired
5293,5752,Expired
5295,5867,Expired
5298,2010,Active
5301,7021,Active
5302,1361,Active
5303,3036,Active
5304,6756,Active
5305,9745,Active
5307,1664,Active
5310,9956,Expired
5312,2182,Expired
5315,1042,Active
5318,2079,Active
5321,6113,Active
5324,9957,Expired
5325,5811,Active
5327,811,Expired
5328,5993,Active
5329,9394,Active
5332,8226,Expired
5333,3143,Active
5334,7225,Expired
5335,8362,Expired
5336,763,Active
5337,662,Active
5338,3056,Active
5340,4028,Expired
5341,917,Expired
5342,363,Active
5343,8737,Expired
5344,544,Active
5345,5916,Active
5346,7317,Active
5347,7466,Active
5349,8233,Expired
5350,8254,Expired
5351,2311,Active
5353,5757,Active
5354,869,Expired
5355,7983,Expired
5357,1069,Expired
5359,6372,Active
5361,7980,Expired
5362,4297,Active
5363,1734,Active
5366,8533,Expired
5367,8390,Active
5368,2272,Expired
5369,9575,Expired
5373,646,Expired
5375,7200,Active
5376,9965,Active
5377,1754,Active
5380,2616,Active
5382,2046,Active
5385,6794,Active
5386,3073,Active
5387,1268,Active
5389,3744,Active
5390,239,Active
5392,3120,Active
5393,3322,Active
5394,6005,Active
5396,8081,Active
5399,6686,Active
5400,8622,Active
5401,1569,Expired
5402,8332,Expired
5403,8217,Expired
5404,8384,Expired
5406,1531,Expired
5407,595,Active
5411,5925,Expired
5412,2395,Active
5413,9405,Active
5414,9289,Expired
5415,2980,Active
5416,6955,Active
5417,9113,Active
5418,8458,Active
5419,8643,Expired
5420,5397,Expired
5422,2006,Active
5424,6077,Expired
5425,3723,Expired
5426,9547,Active
5427,4808,Active
5428,8347,Active
5431,5693,Expired
5432,4958,Active
5433,8405,Active
5434,5520,Active
5436,8480,Expired
5438,5360,Expired
5439,1855,Active
5440,6129,Active
5441,6852,Active
5443,2580,Expired
5444,5132,Expired
5445,1288,Active
5446,8340,Expired
5447,5338,Active
5448,1594,Active
5449,5882,Expired
5452,2732,Expired
5453,473,Expired
5454,3921,Active
5455,3180,Expired
5459,7946,Active
5460,1748,Active
5462,6408,Expired
5463,3573,Expired
5466,2786,Expired
5467,7770,Expired
5469,7810,Active
5470,6090,Active
5471,8212,Active
5475,811,Expired
5477,3272,Active
5478,1774,Expired
5481,5032,Expired
5482,9714,Active
5484,9081,Expired
5485,1268,Active
5488,300,Expired
5489,5945,Active
5491,4073,Active
5492,2354,Active
5493,5513,Active
5494,9497,Active
5495,87,Active
5496,6012,Active
5497,8513,Expired
5498,5914,Active
5500,2468,Active
5501,3532,Active
5502,4095,Active
5504,7646,Active
5505,5032,Active
5508,9937,Active
5509,7452,Active
5512,7685,Expired
5514,8320,Expired
5515,4671,Expired
5516,5724,Expired
5517,3489,Active
5518,4200,Active
5519,2835,Expired
5520,1520,Active
5521,4808,Expired
5523,9679,Active
5526,6265,Active
5530,8594,Expired
5531,2315,Expired
5532,5808,Active
5534,5273,Active
5535,6336,Expired
5536,442,Active
5537,1313,Expired
5538,3024,Active
5539,352,Active
5540,446,Expired
5541,7298,Active
5542,1252,Active
5543,6767,Active
5546,7981,Active
5550,2348,Expired
5551,1137,Active
5552,5582,Active
5553,1111,Active
5554,7555,Active
5556,6217,Expired
5559,4411,Expired
5560,7016,Active
5561,170,Active
5562,6795,Active
5563,5267,Active
5565,446,Expired
5566,1407,Active
5567,1188,Active
5570,6384,Active
5571,6813,Active
5572,8099,Active
5573,9656,Active
5574,4307,Active
5575,7298,Active
5576,6771,Active
5577,2083,Active
5578,6531,Active
5580,4773,Active
5582,6061,Expired
5583,738,Expired
5585,2492,Active
5587,8463,Active
5588,1432,Active
5589,6543,Expired
5591,4253,Active
5592,6807,Active
5594,804,Expired
5596,7695,Active
5601,8404,Active
5604,2865,Active
5608,8136,Expired
5609,9827,Expired
5612,4809,Active
5614,7150,Expired
5615,8018,Active
5616,7693,Active
5617,3525,Active
5620,9528,Active
5621,9521,Active
5622,9790,Expired
5623,3629,Expired
5624,1781,Expired
5625,2375,Active
5626,3121,Expired
5627,5753,Expired
5628,55,Expired
5629,4393,Expired
5630,6821,Expired
5633,1253,Expired
5634,7060,Active
5635,8347,Expired
5637,3789,Expired
5639,8212,Active
5640,7817,Active
5641,2371,Expired
5642,5623,Active
5643,9944,Expired
5644,3210,Expired
5647,6589,Active
5648,8063,Active
5649,91,Active
5651,9566,Active
5652,3494,Active
5654,7246,Active
5657,4957,Active
5658,4060,Active
5659,6848,Expired
5660,5983,Active
5662,5309,Active
5665,6253,Active
5669,2609,Active
5670,3268,Active
5673,1525,Active
5674,7200,Active
5675,5623,Expired
5677,2241,Active
5679,9872,Active
5682,4153,Expired
5683,3520,Active
5684,1463,Expired
5685,4350,Active
5687,9648,Active
5688,7621,Active
5689,5646,Active
5690,5186,Active
5691,7467,Active
5692,3195,Expired
5694,2710,Expired
5695,9856,Expired
5698,5228,Active
5699,3323,Active
5701,3042,Active
5702,4739,Active
5703,6458,Expired
5704,6799,Expired
5705,2388,Active
5707,9330,Active
5708,3221,Active
5709,5350,Expired
5710,5839,Active
5712,7450,Active
5713,6166,Active
5715,7230,Active
5718,5739,Expired
5719,922,Active
5721,8858,Expired
5723,5440,Expired
5725,5624,Expired
5726,7145,Expired
5730,387,Expired
5731,9562,Active
5732,3885,Expired
5733,1738,Active
5735,6439,Active
5737,9589,Expired
5739,9653,Active
5741,8991,Expired
5743,4585,Active
5744,2397,Expired
5745,1912,Active
5746,6709,Expired
5747,1969,Active
5748,4493,Active
5749,1911,Active
5751,3261,Active
5752,4459,Expired
5753,7975,Active
5754,9976,Active
5758,3569,Active
5759,947,Active
5760,2118,Expired
5763,9647,Expired
5764,3687,Expired
5765,968,Active
5769,5474,Expired
5771,8373,Expired
5773,8934,Expired
5774,34,Expired
5776,473,Active
5777,5578,Active
5778,8930,Expired
5779,4875,Expired
5781,6926,Active
5782,5631,Active
5783,1131,Active
5784,9505,Expired
5785,2945,Active
5786,1253,Active
5788,6838,Active
5789,5055,Active
5790,5298,Expired
5792,151,Active
5793,9527,Active
5794,4500,Expired
5795,1985,Active
5797,2395,Active
5798,5762,Active
5799,868,Active
5801,4302,Expired
5802,2116,Expired
5803,9629,Expired
5805,8802,Expired
5806,2235,Active
5808,6864,Expired
5811,7207,Expired
5812,4277,Expired
5817,5909,Active
5819,8454,Expired
5820,4169,Active
5822,4108,Expired
5825,2947,Active
5826,1348,Active
5827,8515,Expired
5828,9827,Expired
5829,3432,Active
5830,1956,Active
5831,3724,Active
5833,1536,Active
5837,3644,Expired
5838,7754,Expired
5839,5286,Active
5840,7967,Active
5841,8843,Active
5843,2327,Expired
5844,9125,Expired
5845,8819,Expired
5846,8924,Active
5847,6583,Active
5849,6548,Active
5852,472,Active
5856,7689,Expired
5857,1897,Expired
5858,5644,Active
5859,9468,Active
5863,8945,Expired
5866,4295,Active
5867,5454,Expired
5868,2738,Active
5871,949,Active
5872,544,Expired
5873,6885,Expired
5874,7073,Expired
5875,1523,Expired
5877,166,Active
5878,4397,Active
5880,7049,Active
5881,4329,Active
5884,9526,Expired
5886,3701,Active
5888,2776,Active
5889,8276,Active
5890,1556,Active
5891,1181,Active
5892,6321,Expired
5897,9744,Expired
5899,7202,Active
5901,5081,Active
5903,9065,Active
5904,8393,Expired
5906,165,Active
5908,8934,Active
5909,4083,Expired
5911,5167,Expired
5914,7737,Active
5915,6710,Active
5916,9502,Active
5918,7309,Expired
5919,4304,Active
5920,4778,Active
5921,6279,Active
5922,3596,Expired
5925,7301,Active
5926,5182,Expired
5927,1959,Active
5930,5255,Active
5932,6859,Active
5934,3689,Active
5935,517,Expired
5936,9728,Expired
5937,8530,Expired
5938,1615,Expired
5940,205,Active
5942,7805,Active
5943,1790,Active
5945,6594,Expired
5946,5709,Active
5947,1429,Expired
5949,7650,Active
5950,5093,Expired
5951,6307,Active
5952,4265,Expired
5955,7074,Active
5958,4313,Active
5959,4586,Expired
5962,1137,Active
5965,2196,Active
5966,2223,Expired
5968,5723,Active
5970,729,Active
5971,5739,Expired
5972,3581,Active
5973,3919,Active
5974,7139,Active
5975,4902,Expired
5979,3742,Expired
5981,6763,Active
5986,674,Active
5987,7061,Expired
5989,9927,Active
5991,6588,Expired
5992,2748,Active
5993,9580,Active
5995,4781,Expired
5996,4676,Active
5998,7568,Active
5999,3404,Active
6000,8140,Expired
6001,3834,Expired
6003,3039,Active
6005,742,Expired
6007,2123,Active
6008,5835,Active
6011,130,Active
6012,3022,Expired
6013,7679,Active
6016,5816,Expired
6019,3062,Active
6022,6323,Expired
6023,8404,Expired
6024,6294,Active
6025,1952,Active
6026,5030,Expired
6027,8803,Expired
6028,5988,Active
6029,1573,Active
6030,8712,Active
6031,7015,Active
6032,477,Expired
6037,340,Active
6042,5494,Expired
6043,4899,Expired
6044,6740,Active
6046,1387,Active
6047,4717,Active
6048,6312,Active
6049,6593,Active
6050,9797,Active
6052,5877,Expired
6053,9336,Active
6055,8148,Expired
6056,5275,Expired
6057,1265,Active
6058,5153,Active
6059,4944,Expired
6061,7100,Active
6066,1940,Expired
6067,1778,Expired
6068,4131,Active
6069,9421,Active
6071,7071,Active
6072,8730,Expired
6073,4416,Expired
6076,6756,Active
6078,8559,Active
6080,1281,Active
6081,6098,Expired
6083,6760,Active
6087,7413,Active
6088,3403,Active
6089,3819,Active
6091,7487,Active
6093,606,Active
6095,3708,Active
6097,3985,Active
6099,113,Active
6100,8639,Expired
6102,7060,Active
6103,691,Expired
6104,4005,Active
6105,2493,Active
6106,2651,Active
6107,5730,Expired
6108,8858,Active
6110,7313,Expired
6111,3831,Active
6113,2909,Expired
6114,6014,Active
6116,1359,Expired
6117,3285,Expired
6120,8619,Expired
6121,2462,Active
6122,267,Expired
6124,33,Active
6125,8597,Active
6126,5985,Expired
6127,9184,Expired
6130,8229,Expired
6131,102,Expired
6133,4184,Active
6135,55,Expired
6136,8035,Expired
6138,3928,Active
6139,6916,Active
6140,1740,Active
6145,9016,Active
6146,7745,Active
6150,902,Expired
6152,6940,Active
6153,2754,Active
6155,4907,Expired
6156,3718,Expired
6159,7785,Active
6160,9698,Active
6161,7049,Expired
6163,8706,Expired
6168,7920,Active
6169,3257,Active
6171,9856,Active
6172,6027,Active
6173,3875,Expired
6176,4453,Active
6178,7293,Expired
6179,9617,Expired
6180,9009,Active
6183,9901,Active
6185,5477,Active
6186,1847,Expired
6188,6864,Active
6189,3436,Expired
6190,3260,Expired
6191,9687,Expired
6192,4256,Expired
6194,1888,Expired
6195,3197,Expired
6198,1653,Active
6200,4604,Expired
6204,7428,Active
6205,7079,Active
6209,8758,Expired
6211,5723,Expired
6212,8140,Expired
6213,6435,Active
6215,1982,Expired
6218,4959,Expired
6220,5303,Expired
6222,8142,Active
6224,4843,Active
6225,1000,Expired
6226,5197,Active
6227,5372,Expired
6230,3170,Expired
6232,5634,Expired
6234,5303,Expired
6236,3883,Active
6237,9264,Expired
6238,808,Active
6239,1566,Active
6243,5458,Active
6244,309,Expired
6245,9343,Active
6246,7038,Active
6248,2120,Active
6249,9552,Expired
6250,7125,Expired
6251,4490,Active
6253,9976,Active
6254,2917,Active
6257,7011,Active
6258,8059,Active
6259,6320,Active
6261,6043,Expired
6264,417,Active
6265,8485,Expired
6266,9892,Active
6267,3216,Active
6271,2069,Active
6272,1086,Active
6273,7240,Expired
6274,1987,Active
6276,839,Active
6279,5403,Expired
6280,4243,Active
6282,8450,Active
6285,3252,Expired
6287,9121,Active
6288,6544,Active
6290,2313,Active
6291,1748,Expired
6293,3073,Active
6294,8951,Expired
6295,5364,Active
6297,1302,Active
6298,6078,Active
6299,5864,Active
6300,5878,Active
6301,7917,Active
6302,7780,Active
6308,9589,Active
6309,6803,Expired
6311,8029,Expired
6313,2160,Active
6314,7891,Expired
6315,5812,Expired
6316,3901,Active
6317,9358,Active
6318,8067,Active
6319,1554,Expired
6320,3013,Active
6321,7201,Expired
6322,778,Active
6323,3020,Expired
6324,8063,Active
6326,305,Expired
6327,6166,Active
6328,3952,Active
6329,9128,Active
6330,8722,Active
6332,6091,Active
6334,4440,Active
6335,8659,Expired
6336,5173,Active
6337,6617,Active
6340,6112,Expired
6342,2630,Active
6343,9774,Expired
6344,6963,Active
6345,294,Active
6347,5782,Active
6348,5840,Expired
6350,2919,Active
6351,6745,Active
6352,8923,Active
6356,5316,Active
6357,8086,Expired
6362,413,Active
6363,7991,Expired
6364,879,Expired
6366,6627,Active
6368,4414,Expired
6370,8525,Active
6371,4085,Expired
6373,533,Active
6376,2935,Active
6378,5356,Expired
6379,8925,Expired
6381,2658,Active
6382,3562,Active
6383,7783,Active
6384,2188,Active
6385,2160,Active
6386,5234,Active
6387,1107,Active
6389,3545,Active
6393,8076,Expired
6394,5158,Active
6395,3746,Active
6396,5338,Expired
6397,1873,Active
6399,6343,Active
6400,5532,Active
6401,8078,Expired
6402,7349,Active
6403,9505,Active
6405,2082,Active
6406,4092,Active
6407,4537,Active
6409,5015,Expired
6412,5951,Active
6415,3655,Active
6416,9994,Expired
6417,8900,Active
6418,4567,Expired
6420,7385,Expired
6422,7291,Active
6425,3498,Active
6429,7228,Expired
6430,2526,Active
6433,1923,Active
6435,111,Active
6437,3264,Expired
6438,6249,Active
6441,7588,Active
6442,4146,Active
6443,9395,Active
6444,9464,Active
6446,4084,Expired
6447,9102,Active
6448,1249,Active
6450,2797,Active
6451,2985,Expired
6452,3791,Active
6454,749,Active
6455,3417,Active
6460,2063,Active
6462,7146,Active
6464,4202,Active
6465,7446,Active
6467,5934,Active
6469,848,Expired
6471,590,Active
6472,3789,Active
6473,1966,Expired
6475,8725,Active
6476,5016,Expired
6477,6585,Expired
6478,44,Expired
6479,2339,Expired
6480,6068,Active
6481,5426,Active
6484,1413,Expired
6485,5696,Expired
6488,2809,Active
6490,4343,Expired
6491,4704,Active
6492,3222,Expired
6494,6221,Active
6496,9620,Active
6497,2782,Active
6499,8094,Active
6503,935,Active
6506,4550,Active
6508,3197,Active
6510,8486,Active
6511,7185,Active
6512,3670,Active
6513,6621,Active
6514,2966,Expired
6515,9988,Expired
6518,8542,Active
6519,7790,Active
6521,9574,Active
6522,6050,Active
6525,4422,Active
6526,2067,Active
6527,7450,Expired
6531,302,Active
6533,1715,Active
6534,4441,Expired
6539,8926,Active
6544,1236,Active
6545,6423,Active
6546,5034,Active
6547,7077,Expired
6548,8773,Active
6549,4293,Active
6550,9310,Active
6551,4066,Active
6553,2212,Expired
6554,9662,Expired
6556,6321,Active
6558,4348,Active
6561,4245,Active
6563,8226,Active
6564,6706,Active
6565,8222,Expired
6566,1617,Active
6568,7690,Active
6569,5780,Active
6570,7709,Active
6571,6921,Active
6575,9912,Active
6576,471,Active
6579,1664,Expired
6581,8420,Active
6582,9963,Expired
6583,1238,Active
6584,495,Active
6585,1387,Active
6586,3557,Expired
6587,3416,Active
6588,6405,Active
6589,2322,Active
6591,3653,Active
6592,6541,Active
6593,2845,Active
6595,1696,Active
6596,9859,Active
6597,2470,Active
6598,5776,Active
6599,1338,Active
6600,8177,Active
6601,4577,Active
6602,893,Active
6603,3876,Active
6605,5906,Active
6606,843,Expired
6607,3181,Active
6612,6292,Active
6614,7480,Expired
6616,8436,Active
6617,1547,Expired
6618,4970,Active
6622,1762,Active
6623,7064,Active
6624,8503,Active
6625,7069,Active
6626,5570,Active
6627,4554,Active
6628,2387,Expired
6629,609,Active
6633,8071,Active
6634,5889,Expired
6636,7466,Expired
6638,8440,Active
6641,6129,Expired
6642,3380,Active
6643,3384,Expired
6644,1691,Active
6646,836,Active
6648,4289,Expired
6650,1382,Active
6656,2453,Active
6659,9010,Expired
6660,2323,Active
6661,2300,Active
6664,637,Expired
6666,9085,Active
6668,9513,Expired
6670,3751,Active
6671,7299,Active
6672,5563,Expired
6674,6745,Expired
6675,2631,Expired
6676,9579,Expired
6677,9980,Active
6679,4290,Active
6680,9313,Expired
6683,4196,Expired
6684,2586,Active
6686,8037,Active
6687,7015,Active
6688,4938,Expired
6689,3477,Expired
6692,560,Active
6693,3863,Active
6695,2820,Active
6697,1975,Active
6699,9963,Expired
6700,1260,Active
6701,7927,Expired
6705,93,Expired
6707,5403,Expired
6710,8698,Expired
6711,1313,Active
6712,5473,Active
6713,2734,Active
6714,6057,Active
6716,875,Active
6717,9118,Expired
6719,1662,Active
6721,3084,Expired
6722,6841,Expired
6723,8293,Active
6724,1698,Active
6726,7004,Active
6728,6357,Active
6729,4325,Active
6730,9211,Expired
6731,937,Active
6732,2736,Expired
6734,455,Active
6737,1624,Active
6740,9696,Active
6742,6477,Active
6743,3189,Active
6745,1386,Expired
6746,7408,Active
6747,1516,Expired
6748,2734,Expired
6749,7108,Active
6752,2876,Expired
6753,4227,Active
6754,2892,Active
6755,9944,Active
6756,3414,Expired
6758,125,Active
6759,6545,Active
6761,5037,Expired
6762,5056,Expired
6763,1684,Expired
6764,3743,Expired
6765,3215,Active
6768,5739,Active
6769,3243,Active
6772,3377,Active
6775,4493,Active
6776,7436,Active
6777,1359,Expired
6780,9939,Active
6783,6702,Active
6786,6239,Active
6787,7911,Expired
6791,9133,Active
6792,1491,Expired
6793,1284,Active
6796,911,Active
6797,7324,Active
6798,7789,Active
6799,9790,Expired
6800,7059,Active
6801,5403,Active
6802,8249,Expired
6805,2986,Active
6806,5023,Expired
6807,8429,Active
6808,1880,Active
6809,6134,Active
6810,2336,Active
6812,7229,Active
6814,3272,Expired
6815,4382,Active
6817,4331,Expired
6818,4955,Expired
6820,9,Expired
6821,5356,Expired
6823,7954,Active
6824,3346,Active
6826,6607,Expired
6827,606,Expired
6828,8858,Active
6829,3518,Expired
6831,4878,Active
6832,9788,Expired
6834,6998,Expired
6836,9723,Active
6837,3114,Active
6838,3251,Expired
6839,4715,Expired
6841,738,Active
6842,7881,Expired
6843,6071,Active
6844,749,Active
6845,8509,Active
6847,4610,Expired
6848,8277,Expired
6849,9145,Expired
6851,3750,Active
6852,2599,Active
6853,2414,Expired
6855,2309,Active
6858,3394,Active
6859,6142,Active
6861,1179,Expired
6864,8956,Active
6867,4324,Active
6868,55,Active
6870,834,Expired
6871,8625,Active
6872,9132,Active
6873,3656,Expired
6878,333,Expired
6881,2207,Active
6884,9124,Expired
6888,1975,Active
6889,1468,Active
6890,6429,Active
6891,376,Active
6892,8482,Active
6893,2294,Active
6894,7654,Active
