ACCIDENT_ID,POLICYHOLDER_ID,VEHICLE_ID,ACCIDENT_TYPE,ACCIDENT_DATE,ESTIMATED_COST,ACTUAL_REPAIR_COST,AT_FAULT,DUI
9245,8137,852,5,2019-08-10,5757,7637,TRUE,FALSE
9246,6037,4335,6,2022-11-19,7115,9296,FALSE,FALSE
9248,633,7516,2,2022-03-08,6574,9669,TRUE,TRUE
9249,3413,7816,7,2022-04-25,6149,6634,TRUE,TRUE
9250,5478,9756,1,2022-09-03,8499,10637,TRUE,FALSE
9251,5753,2399,7,2023-02-02,6185,9246,TRUE,FALSE
9252,4588,6716,5,2019-10-28,8331,13168,FALSE,FALSE
9253,9952,3462,6,2023-01-18,5554,6811,FALSE,FALSE
9254,3684,4775,7,2020-09-13,1149,1379,FALSE,FALSE
9255,1395,9260,4,2020-12-07,3193,4531,TRUE,FALSE
9257,2781,4250,5,2020-10-21,2350,3589,TRUE,FALSE
9258,8591,1538,4,2019-10-16,9089,10620,FALSE,FALSE
9259,8908,415,4,2021-10-10,9898,10763,FALSE,FALSE
9260,7720,6387,5,2019-04-02,2241,2821,FALSE,FALSE
9261,3017,8421,5,2023-05-16,2387,3265,TRUE,FALSE
9262,2953,5962,6,2019-09-20,2048,2667,FALSE,FALSE
9263,9082,6969,3,2023-05-10,4314,6635,TRUE,FALSE
9264,885,2766,6,2020-06-28,8927,10355,TRUE,FALSE
9265,7517,4017,6,2019-02-04,4054,6275,TRUE,FALSE
9267,9514,6880,2,2019-06-08,163,218,FALSE,FALSE
9268,7725,9254,6,2019-02-18,1940,2510,TRUE,FALSE
9269,1541,425,5,2021-05-15,3254,3846,TRUE,FALSE
9270,2235,5560,6,2021-07-03,8032,11050,TRUE,FALSE
9271,6263,1982,2,2021-02-16,1780,2761,TRUE,FALSE
9272,5779,9194,4,2020-07-20,2798,3933,FALSE,FALSE
9273,4946,9022,3,2022-03-28,8175,10953,FALSE,FALSE
9274,4172,2378,5,2023-05-15,4377,5962,FALSE,FALSE
9275,4468,6746,6,2022-10-11,3405,4912,TRUE,FALSE
9276,5080,4166,1,2021-06-27,2447,2705,TRUE,FALSE
9277,2702,9767,6,2019-05-19,1883,2941,FALSE,FALSE
9280,3277,4510,4,2021-11-11,4608,5511,TRUE,FALSE
9282,1577,3740,3,2022-01-05,4646,5619,FALSE,FALSE
9283,7985,4347,2,2023-09-12,6273,7662,FALSE,FALSE
9284,1497,9250,1,2019-08-21,996,1200,TRUE,FALSE
9285,2134,1963,4,2023-10-25,2326,3518,FALSE,FALSE
9286,4848,1529,7,2022-01-30,4366,6576,FALSE,TRUE
9287,5424,7270,3,2020-08-10,500,591,FALSE,FALSE
9288,9445,7828,6,2022-04-10,3074,3379,TRUE,TRUE
9289,6583,2186,6,2022-06-30,6749,10388,TRUE,FALSE
9290,5973,4185,2,2019-10-27,6358,8669,TRUE,FALSE
9291,2311,2816,7,2022-04-19,6964,8888,FALSE,TRUE
9293,2993,7049,5,2020-02-03,6655,9418,FALSE,FALSE
9294,7380,3140,1,2021-06-26,7655,11260,TRUE,TRUE
9295,7331,7159,5,2019-05-16,1105,1701,TRUE,FALSE
9296,886,3323,6,2019-03-18,4557,5914,TRUE,FALSE
9298,8928,134,5,2019-02-04,1203,1361,TRUE,TRUE
9300,9786,1665,6,2019-04-13,4224,4825,FALSE,FALSE
9301,6295,7850,4,2021-08-27,2955,4330,FALSE,TRUE
9303,4549,2650,5,2020-04-11,7435,11282,TRUE,TRUE
9304,3108,633,3,2023-03-02,5941,8100,TRUE,FALSE
9307,5503,6428,4,2019-06-06,4528,7046,TRUE,FALSE
9308,824,3324,3,2022-06-02,6416,8686,TRUE,FALSE
9310,1744,4734,6,2019-11-16,2111,2868,FALSE,FALSE
9311,3143,9324,3,2021-12-03,3551,5576,FALSE,TRUE
9312,5981,3711,4,2023-07-30,3530,4778,FALSE,FALSE
9314,1230,6505,4,2019-02-28,7648,9426,FALSE,FALSE
9317,349,2360,2,2023-02-15,6956,10004,FALSE,FALSE
9318,3832,5790,4,2019-02-01,5372,7601,FALSE,FALSE
9321,4401,7190,3,2020-06-15,3687,5324,TRUE,FALSE
9322,8755,4513,4,2022-06-01,4230,4622,TRUE,FALSE
9324,8743,5452,7,2019-11-16,5313,8233,FALSE,FALSE
9326,7659,3658,3,2022-01-24,7827,10566,TRUE,FALSE
9329,6402,8709,1,2020-07-04,1338,1996,FALSE,FALSE
9333,6437,6893,2,2023-04-04,6484,7546,FALSE,FALSE
9334,7751,8238,2,2023-04-15,7694,8168,TRUE,FALSE
9336,7401,8885,5,2022-06-15,2474,3055,TRUE,FALSE
9338,6964,4050,6,2021-03-05,6095,9576,TRUE,TRUE
9339,7420,8224,5,2021-08-02,6111,9544,TRUE,FALSE
9341,1404,9426,2,2019-11-21,803,892,FALSE,FALSE
9342,8274,749,6,2019-10-03,9218,11850,TRUE,FALSE
9343,6556,5784,6,2020-04-29,4829,6135,FALSE,FALSE
9344,9559,6924,4,2021-08-09,2453,3395,FALSE,TRUE
9346,49,1888,2,2022-03-20,8351,11449,FALSE,TRUE
9347,8270,8081,3,2022-02-03,6590,8094,FALSE,FALSE
9349,1572,3648,7,2019-11-13,7931,12576,FALSE,TRUE
9353,2188,6859,7,2019-12-30,7685,10497,FALSE,TRUE
9355,9777,8320,6,2021-01-25,9370,11419,FALSE,FALSE
9356,2048,147,2,2022-03-19,8090,12564,TRUE,FALSE
9357,4680,9803,1,2020-07-17,1832,2256,TRUE,FALSE
9358,4796,3606,4,2019-01-19,389,500,TRUE,TRUE
9359,1059,1849,1,2023-01-23,9361,10802,FALSE,FALSE
9362,8962,3286,3,2023-05-14,9111,13348,TRUE,FALSE
9366,207,1159,1,2019-05-30,7385,10777,TRUE,FALSE
9367,2757,1206,5,2022-10-19,7072,8805,TRUE,FALSE
9368,8166,3486,3,2023-05-21,2021,2279,TRUE,FALSE
9369,3027,1066,5,2023-10-17,6049,7210,FALSE,FALSE
9370,4170,6933,4,2019-04-05,7490,10630,FALSE,FALSE
9371,2125,6750,2,2022-06-17,4108,6553,FALSE,FALSE
9373,5876,1028,4,2023-03-19,2989,4412,TRUE,FALSE
9374,4505,9331,5,2020-05-27,1775,2339,TRUE,FALSE
9375,4541,2749,1,2023-02-05,9642,10180,TRUE,FALSE
9376,6294,9830,1,2020-01-30,6725,8502,TRUE,TRUE
9377,139,5610,1,2019-04-09,1919,2318,TRUE,TRUE
9378,9697,1286,7,2023-04-17,3113,3415,TRUE,FALSE
9379,3697,4912,6,2019-08-12,3088,3991,TRUE,FALSE
9380,8926,5932,3,2021-11-23,983,1137,FALSE,FALSE
9381,5784,8686,3,2020-03-18,8636,9171,TRUE,FALSE
9383,1705,6870,3,2021-08-26,1111,1209,FALSE,TRUE
9384,8538,2329,6,2019-02-10,4086,5224,FALSE,FALSE
9385,1155,7085,5,2019-01-25,3038,3711,TRUE,TRUE
9386,4409,4539,2,2022-12-17,5382,8503,FALSE,TRUE
9387,2107,9343,1,2019-10-06,2199,2487,TRUE,FALSE
9388,8017,6839,5,2022-05-16,4488,5980,FALSE,TRUE
9389,9121,2964,4,2020-10-25,9807,14570,TRUE,FALSE
9390,3780,9063,3,2019-07-17,4644,5031,FALSE,FALSE
9391,1140,2344,2,2021-07-24,5393,7430,FALSE,FALSE
9392,2779,9348,6,2020-12-20,5249,7006,FALSE,TRUE
9393,3957,5929,7,2022-09-24,4215,6318,TRUE,FALSE
9395,8586,7299,2,2023-01-30,8576,12693,FALSE,FALSE
9396,2401,1643,1,2022-04-07,977,1376,TRUE,TRUE
9398,3454,8834,6,2020-05-02,7853,8252,TRUE,FALSE
9399,3915,7330,3,2020-02-01,594,876,TRUE,FALSE
9400,3571,6287,5,2021-03-13,1689,2067,FALSE,FALSE
9402,3294,761,5,2019-10-25,769,1199,FALSE,FALSE
9403,9969,4718,1,2023-09-08,3028,4031,FALSE,TRUE
9407,6744,1896,4,2022-07-18,2865,3163,TRUE,FALSE
9408,6687,2626,1,2020-06-23,584,886,FALSE,FALSE
9410,2147,1950,7,2023-09-03,6579,10226,FALSE,TRUE
9411,1229,2248,1,2021-08-08,3762,4102,FALSE,TRUE
9412,4521,1709,2,2022-02-25,1105,1176,FALSE,FALSE
9415,3438,5879,7,2023-05-30,4849,6450,FALSE,FALSE
9416,8968,4506,5,2021-06-08,643,804,FALSE,FALSE
9417,7567,7414,5,2020-04-30,8247,12590,FALSE,TRUE
9418,5424,9141,5,2023-07-28,2930,3338,FALSE,FALSE
9419,7682,2860,7,2022-05-20,4286,6116,TRUE,FALSE
9420,3967,3176,3,2022-05-13,8742,11175,TRUE,FALSE
9421,5769,8107,1,2020-10-03,3242,3866,TRUE,FALSE
9422,7038,6238,2,2021-10-04,700,1107,FALSE,FALSE
9423,3586,2780,3,2023-04-10,4606,4992,TRUE,FALSE
9424,5496,6271,3,2019-08-09,8465,12843,TRUE,FALSE
9425,6109,173,1,2023-08-03,2988,3526,TRUE,FALSE
9427,4415,3493,3,2019-05-29,1215,1784,TRUE,FALSE
9428,3628,2966,6,2021-12-29,9281,12286,TRUE,FALSE
9429,3079,644,5,2021-12-07,5837,7510,TRUE,FALSE
9434,6414,9495,5,2023-07-10,5667,8670,TRUE,FALSE
9435,9176,7542,7,2020-06-22,9389,14236,FALSE,FALSE
9436,4112,4417,4,2019-03-11,9169,11460,TRUE,FALSE
9437,4675,3028,2,2022-08-22,5455,6423,TRUE,FALSE
9439,9016,8388,2,2021-08-08,2567,3369,TRUE,FALSE
9440,2800,4243,3,2022-10-24,5046,7894,TRUE,FALSE
9441,6703,755,2,2022-12-08,3097,4865,TRUE,FALSE
9442,730,9869,3,2020-09-27,5139,5974,FALSE,FALSE
9443,7024,6021,2,2023-10-27,3547,4159,TRUE,FALSE
9444,7256,4410,6,2021-03-01,4137,5486,FALSE,FALSE
9445,6137,4973,1,2022-07-04,5907,8348,TRUE,FALSE
9446,2753,2237,7,2022-07-17,5628,7728,FALSE,FALSE
9448,4069,9926,3,2021-04-29,7854,9728,FALSE,FALSE
9449,1603,6317,5,2021-12-06,8428,9686,FALSE,FALSE
9452,3158,681,2,2019-11-18,990,1107,TRUE,TRUE
9453,2481,6080,1,2019-04-24,1810,2043,TRUE,TRUE
9454,416,7046,3,2019-01-15,2162,3080,TRUE,FALSE
9457,2476,7920,3,2021-11-15,1743,2395,TRUE,FALSE
9458,2014,8756,1,2023-05-10,2854,4177,FALSE,FALSE
9459,522,7376,3,2019-05-20,4263,6563,FALSE,TRUE
9461,6883,8443,2,2022-09-09,7815,11695,TRUE,FALSE
9463,371,2724,3,2020-05-02,2137,2767,FALSE,FALSE
9464,2771,4078,1,2023-04-15,5052,7937,TRUE,TRUE
9467,5261,1869,6,2023-03-06,4928,6872,TRUE,FALSE
9468,1060,2618,2,2021-06-17,6233,7658,TRUE,FALSE
9469,1997,9867,2,2022-08-01,721,971,TRUE,FALSE
9471,737,1069,6,2023-06-26,334,493,FALSE,TRUE
9472,6883,4810,7,2022-05-07,8561,12367,FALSE,FALSE
9473,199,1179,3,2019-04-23,6931,9702,FALSE,FALSE
9474,9817,2191,6,2019-08-20,2803,3283,FALSE,FALSE
9476,7400,1132,3,2019-12-04,9808,13170,FALSE,FALSE
9477,1738,9915,1,2020-03-22,6934,9195,TRUE,FALSE
9478,1807,3051,7,2020-08-10,9340,13818,FALSE,FALSE
9479,4629,775,1,2022-05-10,9457,14990,FALSE,FALSE
9480,1995,2716,4,2022-12-15,6813,8681,FALSE,TRUE
9482,4052,9845,4,2022-10-23,158,244,TRUE,FALSE
9483,3536,2170,2,2022-08-21,5028,5421,TRUE,TRUE
9485,6890,4207,5,2019-03-03,8525,9063,FALSE,TRUE
9486,8757,4010,5,2020-02-01,1519,1806,TRUE,TRUE
9487,2199,719,7,2019-08-24,2016,2269,FALSE,TRUE
9489,8571,2666,7,2022-02-15,548,790,FALSE,FALSE
9490,5602,5576,2,2019-03-14,2867,4064,FALSE,FALSE
9491,4838,6499,4,2023-09-30,8810,10990,TRUE,FALSE
9493,7529,2787,7,2022-09-15,7905,12179,TRUE,FALSE
9494,6007,4607,3,2019-07-15,1884,2756,FALSE,FALSE
9495,4114,5371,1,2020-07-19,1188,1265,TRUE,FALSE
9496,9806,5912,5,2021-05-20,1343,1448,FALSE,FALSE
9498,8072,537,2,2020-04-25,6381,7435,FALSE,FALSE
9500,7660,6238,3,2019-10-16,5127,6363,TRUE,TRUE
9501,9654,8249,7,2023-10-01,1522,1990,FALSE,FALSE
9502,9512,6340,3,2022-02-12,5175,6308,TRUE,FALSE
9504,2249,1405,4,2022-03-25,1399,1909,TRUE,FALSE
9505,1681,8868,1,2023-05-09,8200,12989,TRUE,FALSE
9506,4498,5189,7,2020-12-15,8819,9269,TRUE,FALSE
9507,1564,8615,5,2020-10-05,5927,9417,TRUE,FALSE
9508,476,2603,2,2022-04-01,4916,7278,TRUE,FALSE
9511,6572,3766,7,2022-03-15,790,1162,TRUE,FALSE
9513,6119,4947,7,2022-06-09,3573,4747,FALSE,FALSE
9514,694,3994,5,2022-10-17,1160,1413,TRUE,FALSE
9515,2175,3528,4,2022-03-11,6847,9030,TRUE,FALSE
9516,3367,9957,2,2023-10-23,7858,11227,FALSE,FALSE
9517,7797,189,7,2020-05-21,4380,4866,FALSE,FALSE
9519,9725,5953,5,2019-07-18,1769,2427,TRUE,FALSE
9523,9280,5140,6,2023-09-08,1875,2043,TRUE,FALSE
9524,5710,670,2,2022-01-31,8810,10572,TRUE,FALSE
9528,6682,3888,4,2023-02-25,8474,12846,TRUE,FALSE
9529,8512,919,3,2020-09-09,4624,5334,TRUE,FALSE
9530,1139,3355,2,2021-02-17,2489,3647,FALSE,FALSE
9531,901,8251,5,2019-11-27,7149,10628,TRUE,TRUE
9532,5261,9709,3,2020-08-26,6375,8264,TRUE,FALSE
9533,7999,672,7,2022-01-24,3754,3947,TRUE,FALSE
9534,8274,9031,6,2022-11-15,8811,9905,TRUE,FALSE
9537,3248,943,6,2019-10-29,5271,6039,TRUE,FALSE
9538,1406,172,2,2023-09-13,4890,7275,FALSE,FALSE
9539,9015,7683,7,2021-06-29,7112,8401,FALSE,FALSE
9540,6663,4883,6,2020-06-03,8485,12792,TRUE,FALSE
9543,4271,8787,3,2019-07-07,3300,5231,TRUE,TRUE
9544,8054,729,5,2019-09-25,3002,3272,TRUE,TRUE
9545,6753,6829,2,2022-12-16,349,482,TRUE,FALSE
9546,6870,7634,5,2021-01-14,2726,3168,TRUE,FALSE
9547,1712,8985,4,2023-01-02,7352,11358,TRUE,FALSE
9549,5278,397,4,2022-10-23,3234,3721,TRUE,FALSE
9550,6026,728,1,2019-09-16,5837,7602,FALSE,FALSE
9552,1349,8703,6,2021-11-23,6356,7430,FALSE,FALSE
9555,6120,9194,5,2020-08-22,221,323,TRUE,FALSE
9556,3691,7128,2,2022-02-06,6282,7805,TRUE,FALSE
9557,432,2540,7,2019-10-29,6820,8199,FALSE,FALSE
9558,2288,3862,5,2023-06-23,6064,8980,TRUE,FALSE
9560,157,7786,2,2019-04-11,7872,10509,TRUE,TRUE
9561,8232,9199,3,2019-06-21,4141,4348,TRUE,FALSE
9562,916,3779,2,2019-07-02,5449,6957,TRUE,TRUE
9563,4257,3318,4,2022-05-31,9826,13955,TRUE,FALSE
9565,6789,3023,4,2022-03-16,1660,2354,TRUE,FALSE
9566,1243,533,1,2020-04-09,5188,5491,TRUE,TRUE
9567,7772,1735,4,2023-09-21,8683,9474,TRUE,FALSE
9569,7054,8660,7,2020-05-18,5436,7069,TRUE,FALSE
9570,2843,8560,4,2022-06-18,5675,6806,TRUE,FALSE
9572,6573,8329,4,2021-12-03,4736,7299,TRUE,FALSE
9573,9743,1383,6,2021-08-13,5122,6521,FALSE,FALSE
9574,2039,7624,7,2021-03-30,3769,4449,FALSE,FALSE
9576,8263,7451,1,2023-01-15,5266,6357,FALSE,FALSE
9579,2829,394,1,2022-04-25,7532,12051,TRUE,TRUE
9581,1457,9067,5,2019-11-30,8102,8760,FALSE,FALSE
9582,2324,8504,4,2019-07-30,2471,3284,TRUE,TRUE
9583,6665,3331,4,2022-09-19,1412,2191,TRUE,FALSE
9584,1677,8310,4,2019-03-06,9146,10173,FALSE,TRUE
9585,2476,8908,1,2019-06-02,8330,11640,FALSE,FALSE
9586,2703,4306,3,2019-04-20,2935,4074,TRUE,TRUE
9589,361,9974,3,2023-01-23,9760,14725,FALSE,FALSE
9591,8934,4159,4,2023-03-10,2360,2661,TRUE,FALSE
9594,7386,1878,2,2023-03-19,6296,9961,TRUE,FALSE
9596,7994,5101,5,2023-03-02,3455,5512,TRUE,FALSE
9597,26,9636,2,2023-06-20,3755,5376,TRUE,FALSE
9599,6413,7666,2,2023-07-24,4170,6333,FALSE,FALSE
9600,2875,6394,3,2020-01-17,9507,14072,TRUE,FALSE
9601,4415,9778,4,2022-03-13,4701,6126,TRUE,FALSE
9602,795,5190,6,2020-11-17,4311,5537,FALSE,FALSE
9603,5351,8646,4,2021-11-12,8102,11061,FALSE,FALSE
9605,6038,635,7,2019-09-04,6082,8180,FALSE,TRUE
9607,7866,175,1,2022-04-28,9764,15571,FALSE,FALSE
9609,6979,4799,1,2023-03-20,4159,4840,FALSE,FALSE
9610,2436,8361,6,2023-09-15,9944,14841,TRUE,FALSE
9611,628,9692,5,2019-10-30,6160,8909,TRUE,FALSE
9612,6015,3722,3,2023-02-06,1206,1417,FALSE,FALSE
9613,5991,2566,4,2020-06-16,2330,3313,FALSE,FALSE
9614,557,8865,2,2019-09-27,1720,2622,TRUE,FALSE
9615,450,9921,1,2022-04-19,1522,2428,FALSE,FALSE
9617,1741,5623,2,2019-12-10,9379,13200,TRUE,FALSE
9620,8159,4770,4,2021-12-01,4257,4999,FALSE,FALSE
9621,9585,9501,2,2021-07-31,1642,1930,TRUE,TRUE
9622,1943,9907,3,2019-12-04,9379,11997,FALSE,TRUE
9623,476,4495,2,2021-11-20,2501,3506,TRUE,FALSE
9625,4045,7652,3,2023-01-20,7861,10108,FALSE,FALSE
9626,9937,6167,1,2023-07-08,1980,2773,FALSE,TRUE
9627,956,9168,7,2023-10-04,1544,2040,FALSE,FALSE
9628,45,4833,3,2019-02-15,856,1348,TRUE,FALSE
9629,1332,4075,1,2023-03-28,953,1226,TRUE,FALSE
9630,2808,214,5,2022-03-17,8965,11922,TRUE,FALSE
9631,6790,3470,7,2019-12-18,8800,13366,TRUE,FALSE
9632,3881,9263,5,2022-05-26,8145,12437,FALSE,FALSE
9634,2316,3018,5,2022-04-05,5330,7331,TRUE,FALSE
9635,2831,9270,2,2021-03-25,4155,5732,FALSE,TRUE
9636,803,2890,7,2020-06-08,1783,1957,TRUE,FALSE
9637,5141,4623,4,2023-03-13,3789,4016,TRUE,FALSE
9638,2540,2019,3,2021-12-09,4311,6530,TRUE,TRUE
9639,4721,5757,3,2023-07-22,1104,1316,FALSE,TRUE
9640,8031,3081,1,2023-08-23,8920,9557,FALSE,FALSE
9641,9451,5925,6,2020-01-15,9957,15072,FALSE,FALSE
9642,2411,4691,1,2023-07-19,565,663,TRUE,FALSE
9644,2929,1148,7,2023-02-13,287,329,FALSE,TRUE
9646,7566,5192,2,2022-11-20,1199,1892,TRUE,TRUE
9648,1492,1212,3,2020-02-15,5193,6912,TRUE,FALSE
9649,7929,7122,7,2021-12-05,1062,1679,FALSE,FALSE
9650,9132,3127,4,2023-08-23,3974,4960,TRUE,TRUE
9653,725,9559,2,2023-07-08,4052,6436,TRUE,FALSE
9654,6803,1415,3,2019-04-27,8387,10850,TRUE,TRUE
9655,6706,7354,5,2022-09-20,1951,2386,TRUE,FALSE
9656,9257,4055,5,2021-08-21,1793,2302,TRUE,FALSE
9658,9297,82,6,2019-07-23,1810,2601,TRUE,FALSE
9659,5758,4326,4,2020-07-24,1159,1635,FALSE,FALSE
9660,5047,405,6,2023-04-08,6806,9203,FALSE,FALSE
9661,8109,1118,5,2021-05-09,2339,2688,TRUE,FALSE
9662,5948,2895,3,2023-08-08,9046,10485,FALSE,FALSE
9663,5409,5214,4,2019-10-01,8567,10090,TRUE,FALSE
9665,6910,1029,4,2020-10-05,5158,7562,FALSE,FALSE
9666,1109,3756,3,2022-08-02,6384,7461,FALSE,FALSE
9669,4102,991,2,2023-01-13,8313,11790,TRUE,FALSE
9671,340,5256,4,2021-01-23,3407,4123,FALSE,FALSE
9674,9112,2969,4,2021-11-29,468,609,FALSE,FALSE
9676,4020,9630,7,2019-10-18,4390,5265,FALSE,FALSE
9677,4745,4118,7,2023-10-23,2140,2362,FALSE,FALSE
9680,3373,3774,2,2021-01-25,3567,4582,TRUE,FALSE
9681,7904,3395,1,2019-01-11,4735,6314,TRUE,FALSE
9683,7446,6401,5,2019-10-21,6527,9528,FALSE,FALSE
9684,6495,9732,6,2022-12-12,6622,9493,TRUE,FALSE
9685,8438,995,4,2019-01-31,1044,1261,TRUE,FALSE
9686,3167,9632,6,2023-09-08,5196,5845,TRUE,FALSE
9687,6917,713,7,2019-07-22,4744,7084,TRUE,TRUE
9688,817,5007,7,2022-08-10,677,734,TRUE,FALSE
9689,946,5521,1,2020-03-29,7512,9126,FALSE,FALSE
9691,9459,4178,7,2023-05-29,6137,8932,TRUE,FALSE
9692,2515,1231,5,2022-07-20,7797,11568,TRUE,FALSE
9693,7212,9283,6,2022-05-29,8835,13887,FALSE,FALSE
9694,8461,7841,4,2022-05-01,5239,6432,TRUE,TRUE
9697,1772,5602,1,2020-05-23,6247,6710,TRUE,FALSE
9699,3792,2469,1,2020-08-05,867,1277,FALSE,TRUE
9701,4597,2437,6,2021-11-26,4705,6623,TRUE,TRUE
9702,4067,3397,3,2023-06-05,8661,11538,TRUE,FALSE
9703,7422,8599,5,2019-05-12,3940,5799,TRUE,FALSE
9705,9837,9116,2,2021-02-10,2072,2808,TRUE,FALSE
9706,1428,6900,5,2019-08-18,458,540,TRUE,FALSE
9708,2325,7535,7,2019-01-06,9716,12097,TRUE,FALSE
9709,2328,4597,3,2023-01-04,588,874,TRUE,FALSE
9711,9672,9652,7,2020-01-10,3416,4795,TRUE,TRUE
9712,3780,5679,3,2019-02-05,8522,13314,TRUE,FALSE
9713,2817,5434,2,2023-09-01,3865,4823,TRUE,FALSE
9714,3869,2047,3,2020-11-20,9828,14332,FALSE,FALSE
9715,5533,1432,2,2019-07-25,3692,3989,TRUE,FALSE
9716,6612,5336,5,2020-12-28,6251,6928,TRUE,FALSE
9717,5833,3056,6,2023-04-03,3339,3812,FALSE,FALSE
9720,4668,1132,5,2022-10-20,8975,12954,TRUE,FALSE
9723,2359,9073,1,2019-08-24,6486,8469,TRUE,FALSE
9725,5136,6596,3,2022-06-01,1703,2617,FALSE,TRUE
9728,4208,4625,2,2021-09-02,3214,4330,FALSE,TRUE
9730,6847,4536,6,2019-05-13,1225,1462,TRUE,TRUE
9731,1712,5823,3,2023-03-11,3459,5388,TRUE,FALSE
9732,6357,1035,5,2021-03-13,4960,7169,FALSE,FALSE
9733,1793,2972,4,2022-05-15,7216,9150,FALSE,FALSE
9734,9171,112,5,2020-01-03,5738,8223,TRUE,FALSE
9735,5113,7127,5,2023-10-01,3032,3675,FALSE,FALSE
9737,9188,4820,6,2021-05-03,7434,11494,TRUE,FALSE
9738,1767,771,6,2019-01-11,4708,5394,TRUE,FALSE
9739,341,655,6,2023-01-28,3590,5336,FALSE,FALSE
9740,4336,7472,7,2019-04-18,6685,10616,TRUE,FALSE
9741,6019,2002,1,2019-05-10,5511,6381,FALSE,TRUE
9742,1960,9890,6,2019-03-28,1386,1637,TRUE,TRUE
9744,419,2934,3,2023-07-27,1084,1318,TRUE,FALSE
9746,6388,324,1,2022-09-19,9917,14379,FALSE,FALSE
9747,1862,9637,4,2023-07-12,685,742,TRUE,TRUE
9749,641,8808,6,2019-07-18,8233,12747,FALSE,FALSE
9750,7616,9472,6,2021-07-21,9240,12653,TRUE,FALSE
9751,1532,9039,2,2023-02-25,5220,6062,FALSE,FALSE
9753,5386,632,7,2023-02-21,4243,5659,TRUE,FALSE
9756,5711,8461,1,2023-02-01,8819,13893,FALSE,FALSE
9757,7844,6434,2,2022-09-29,9131,9647,FALSE,FALSE
9758,6653,4519,4,2023-01-01,2507,3668,TRUE,FALSE
9759,1727,8807,1,2022-01-13,8964,11546,TRUE,FALSE
9761,678,8914,3,2020-08-05,107,158,FALSE,FALSE
9763,2550,8036,7,2022-08-10,8931,9747,TRUE,FALSE
9765,3823,9926,5,2023-03-25,2154,2273,FALSE,FALSE
9766,8532,1956,7,2023-04-14,404,485,FALSE,TRUE
9767,6037,5262,7,2020-07-01,1153,1592,FALSE,FALSE
9768,3909,6718,7,2022-12-12,7856,9288,FALSE,TRUE
9769,3366,1147,1,2019-06-03,5707,6366,TRUE,FALSE
9770,4016,4838,1,2019-11-22,331,385,TRUE,FALSE
9771,7601,8725,5,2019-11-05,8433,11026,FALSE,FALSE
9772,5685,7656,7,2021-11-21,7241,11422,TRUE,FALSE
9774,1922,5518,5,2019-02-08,7731,11949,TRUE,TRUE
9777,8417,5424,4,2023-05-18,8242,12985,TRUE,FALSE
9779,426,8554,7,2021-12-26,1967,2736,TRUE,FALSE
9781,1349,8616,4,2020-11-13,3128,3802,FALSE,FALSE
9782,4887,2490,4,2023-10-05,7407,8482,TRUE,FALSE
9783,5203,7318,3,2023-06-18,4770,5969,TRUE,FALSE
9784,5575,7592,6,2021-05-09,4884,5749,FALSE,FALSE
9785,5257,8225,3,2019-01-19,580,661,FALSE,TRUE
9786,6641,8128,7,2022-05-11,7826,11680,FALSE,FALSE
9788,3660,2420,2,2019-05-14,3028,3407,TRUE,FALSE
9789,6640,9389,1,2019-04-30,9005,14385,TRUE,TRUE
9791,6722,9238,5,2021-11-13,3341,4853,FALSE,TRUE
9792,7861,6802,4,2019-04-28,9765,10272,TRUE,FALSE
9793,9103,4159,5,2022-02-06,8035,10395,FALSE,FALSE
9794,1992,4596,1,2022-05-15,1490,2321,TRUE,FALSE
9795,9292,1208,2,2019-12-19,7421,10640,FALSE,FALSE
9796,2767,7461,5,2023-08-04,2333,3031,FALSE,FALSE
9797,3448,7603,7,2020-08-31,687,1068,TRUE,FALSE
9798,4652,5022,7,2022-06-22,9232,13396,TRUE,FALSE
9799,6771,5387,2,2023-07-20,4264,5352,FALSE,FALSE
9800,8221,6178,6,2019-06-14,8193,9442,TRUE,FALSE
9801,3120,2382,5,2023-07-04,588,895,TRUE,FALSE
9803,9136,3974,2,2022-10-09,7056,8751,TRUE,FALSE
9804,3005,2822,2,2022-05-28,1502,2326,TRUE,FALSE
9805,5909,8968,4,2019-01-17,3203,5113,TRUE,FALSE
9806,6943,9069,3,2020-12-03,323,490,TRUE,FALSE
9807,2666,4765,5,2019-12-16,8504,9306,TRUE,FALSE
9808,1660,2716,3,2019-01-24,4783,5212,TRUE,FALSE
9809,9342,1574,7,2021-10-14,7538,7968,TRUE,FALSE
9810,4170,4904,3,2020-04-03,1024,1113,TRUE,FALSE
9812,6633,9150,2,2023-07-26,4946,5494,FALSE,FALSE
9813,618,5032,6,2023-03-15,7393,10273,TRUE,TRUE
9814,4742,4732,7,2022-06-20,4506,6542,TRUE,FALSE
9815,1218,5599,5,2022-06-07,3035,4366,FALSE,FALSE
9816,9080,4154,1,2019-04-29,5945,7385,TRUE,FALSE
9817,4936,3676,6,2020-10-09,5790,8041,FALSE,FALSE
9818,1874,1426,7,2021-11-16,5990,7705,TRUE,FALSE
9819,9226,1172,1,2020-08-31,6129,6971,TRUE,FALSE
9822,6197,1708,4,2019-03-02,2086,2766,FALSE,TRUE
9824,9226,2427,6,2020-01-31,4355,4764,FALSE,FALSE
9826,3456,1587,2,2019-05-13,2438,2716,TRUE,FALSE
9827,2192,4134,2,2022-03-30,9090,11791,FALSE,FALSE
